,id,Category,Name,Amount,Unit,List_Price,Price_per_unit_of_measure,Currency
1797,2212830,mercearia,Azeite Virgem Extra Seleção Verde,0.75,LT,6.21,8.28,€
1798,3646018,mercearia,Vinagre Balsâmico,0.25,LT,1.25,5.00,€
1799,7071740,mercearia,Gelatina Pronta Morango sem Açúcar,0.4,KG,2.14,5.35,€
1800,6524785,mercearia,Barras de Cereais Lion,0.15,KG,1.99,13.27,€
1801,2014662,mercearia,Café em Grão Torrado Lote Superior Int 10,1.0,KG,16.49,16.49,€
1802,7200709,mercearia,Papa Infantil Não Láctea 7 Cereais +6M,0.2,KG,2.49,12.45,€
1803,7504738,mercearia,Bolachas com Cobertura de Chocolate Finas,0.126,KG,1.49,11.83,€
1804,6217926,mercearia,Vinagre Balsâmico Rosé,0.25,LT,1.99,7.96,€
1805,7399261,mercearia,Bolachas Marinhas Chia,0.2,KG,2.39,11.95,€
1806,6813290,mercearia,Mel de Acácia,0.3,KG,5.59,18.63,€
1807,7403454,mercearia,Gelatina Morango 0% Açúcar,0.031,KG,0.99,31.94,€
1808,7048840,mercearia,Massa Esparguete Tinta de Choco,0.5,KG,2.16,4.32,€
1809,4502988,mercearia,Massa Linguine com Tinta de Choco Al Nero di Seppia,0.5,KG,2.72,5.44,€
1810,5612272,mercearia,Pastilhas Elásticas de Spearmint,0.0165,KG,0.99,58.24,€
1811,7140425,mercearia,"Doce Maçã, Canela e Gengibre",0.28,KG,2.99,10.68,€
1812,3646810,mercearia,Chá Verde Saquetas,20.0,UN,1.69,0.08,€
1813,2507889,mercearia,Noz Moscada com Moinho em Frasco,0.03,KG,2.89,96.33,€
1814,7519500,mercearia,Tablete de Chocolate Leite,0.125,KG,2.99,23.92,€
1815,7622159,mercearia,Barra de Cereais Avelã 0%,0.12,KG,3.59,29.92,€
1816,7241223,mercearia,Cápsulas de Café Classico Int 10 Pack Poupança,48.0,UN,9.99,0.21,€
1817,5176187,mercearia,Sal Marinho Tradicional,1.0,KG,0.99,0.99,€
1818,5177903,mercearia,Gelatina Pronta Vegetal Morango,0.13,KG,1.16,8.92,€
1819,7609728,mercearia,Piripiri Moído,0.035,KG,1.39,39.71,€
1820,7612777,mercearia,Creme Vinagre Balsâmico de Modena,0.25,LT,2.99,11.96,€
1821,4437973,mercearia,Maionese Leve em Vidro,0.437,KG,1.79,4.10,€
1822,4371617,mercearia,Papa Infantil Láctea de Maçã +6M,0.25,KG,3.19,12.76,€
1823,6085261,mercearia,Barra de Cereais Chocolate Branco Línea,0.12,KG,3.59,29.92,€
1824,5046337,mercearia,Mostarda com Mel,0.25,KG,2.64,10.56,€
1825,5883254,mercearia,Snack de Arroz e Alecrim sem Glúten,0.04,KG,1.69,42.25,€
1826,4322899,mercearia,Massa de Pimentão sem Glúten,0.2,KG,0.85,4.25,€
1827,7127057,mercearia,Croutons com Queijo e Sésamo,0.075,KG,1.69,22.53,€
1828,7577558,mercearia,"Saqueta Batata Doce, Maçã e Banana e Canela +6M",0.1,KG,1.19,11.90,€
1829,4949426,mercearia,Bolachas de Chocolate Tosta Rica Oceanix,0.16,KG,2.09,13.06,€
1830,2834264,mercearia,Pimentão Doce em Frasco,0.04,KG,1.59,39.75,€
1831,7414706,mercearia,Pudim Flan sem Lactose,0.4,KG,2.45,6.12,€
1832,5772641,mercearia,Granola Aveia com Chocolate Cruesli,0.375,KG,4.99,13.31,€
1833,7406754,mercearia,Arroz Agulha Integral,1.0,KG,1.5,1.50,€
1834,7137116,mercearia,Massa Fusilli Trofie,0.5,KG,3.1,6.20,€
1835,2130269,mercearia,Espargos Brancos sem Glúten,0.33,KG,3.74,18.24,€
1836,7654357,mercearia,Caramelos de Fruta,0.45,KG,2.49,5.53,€
1837,6524570,mercearia,Massa Linguine com Vegetais Tricolor,0.5,KG,1.3,2.60,€
1839,7235865,mercearia,Manteiga de Amendoim,0.34,KG,1.79,5.26,€
1840,4994683,mercearia,Azeitona Verde Provençal,0.15,KG,3.99,26.60,€
1841,7408505,mercearia,Snacks Palitos de Ketchup,0.1,KG,0.99,9.90,€
1842,4730657,mercearia,Rebuçados Peitorais,0.1,KG,1.79,17.90,€
1843,6046564,mercearia,Cominhos Moídos em Frasco,0.045,KG,0.89,19.78,€
1844,4922178,mercearia,Infusão Cidreira e Mel Pyramid Saquetas,20.0,UN,2.09,0.10,€
1845,7306160,mercearia,Granola Superior,0.4,KG,5.99,14.98,€
1846,7234049,mercearia,Caju e Amendoim com Mel e Sal,0.2,KG,2.99,14.95,€
1847,5053569,mercearia,Azeite Virgem Extra DOP Moura,0.75,LT,5.17,6.89,€
1848,5030820,mercearia,Tortitas de Milho,0.06,KG,1.0,16.67,€
1849,6021716,mercearia,Maionese em Frasco,0.24,LT,3.19,13.29,€
1850,7200745,mercearia,Papa Infantil Láctea Bolacha +6M,0.2,KG,3.49,17.45,€
1851,7543976,mercearia,Salsicha Estilo Viena,0.2,KG,3.59,17.95,€
1852,5446515,mercearia,Bolachas Petit sem Glúten,4.0,KG,2.97,18.00,€
1853,6849095,mercearia,Bolachas My Cookies Tradicional,0.15,KG,1.65,11.00,€
1854,4878654,mercearia,Barras de Sésamo e Mel sem Glúten,0.15,KG,3.19,21.27,€
1855,4140072,mercearia,Snack de Chocolate de Leite,0.2,KG,1.89,9.45,€
1856,6333318,mercearia,Tablete de Chocolate de Leite com Avelã,0.1,KG,0.99,9.90,€
1857,7264241,mercearia,Macedónia sem Glúten,0.345,KG,1.49,6.62,€
1858,6957306,mercearia,Nestum Arroz Zero +3A sem Glúten,0.25,KG,3.06,12.24,€
1859,7612909,mercearia,Barra Proteína Vegetal Caramelo Zero sem Glúten,0.055,KG,1.99,36.18,€
1860,5078633,mercearia,Bolachas Fruit & Fit de Maçã e Canela,0.148,KG,2.49,16.82,€
1861,7029866,mercearia,Banana Frita às Rodelas,0.25,KG,2.39,9.56,€
1862,5515843,mercearia,Granola Cereais Dourados,0.35,KG,2.99,8.54,€
1863,3646763,mercearia,Infusão Lúcia-Lima Verbena Saquetas,10.0,UN,0.84,0.08,€
1864,7619619,mercearia,Bolacha Espelta e Banana,0.1,KG,2.14,21.40,€
1865,2003670,mercearia,Lula Recheada,0.12,KG,2.8,37.33,€
1866,5368801,mercearia,Batata Frita Salgada,0.15,KG,2.99,19.93,€
1867,6997989,mercearia,Arandos Desidratados,0.2,KG,2.29,11.45,€
1868,7310436,mercearia,Madalenas Recheadas com Cacau,0.336,KG,1.79,5.33,€
1869,6820268,mercearia,Cornitas de Grão e Lentilhas sem Glúten,0.09,KG,1.79,19.89,€
1870,6998208,mercearia,Mix Frutos Secos com Goji,0.2,KG,2.99,14.95,€
1871,5076307,mercearia,Salsichas de Frango Frankfurt,0.14,KG,1.39,9.93,€
1872,2904585,mercearia,Mostarda Mix Top Down,0.25,KG,1.29,5.16,€
1873,7394708,mercearia,Cereais Miel Pops,0.375,KG,2.49,6.64,€
1874,6284513,mercearia,Massa Esparguete,0.5,KG,2.25,4.50,€
1875,7133690,mercearia,Cápsulas de Café Single-Origin Colombia Int 7,10.0,UN,3.89,0.39,€
1876,7372077,mercearia,"Infantil Farinha Láctea Aveia, Maçã, Abóbora e Cenoura +6M",0.25,KG,2.69,10.76,€
1877,6028228,mercearia,Snacks Tortilha Chips Chili,0.185,KG,2.99,16.16,€
1878,6083294,mercearia,Filete de Cavala ao Natural,0.12,KG,1.39,15.44,€
1879,7275984,mercearia,Miolo de Amendoim com Mel e Sal,0.05,KG,0.79,15.80,€
1880,7171675,mercearia,Rebuçados Energy Cola,4.0,KG,2.99,23.36,€
1881,6989092,mercearia,Infusão Camomila e Erva-Princípe Saquetas,20.0,UN,2.09,0.10,€
1882,4447701,mercearia,Pastilhas Elásticas de Frutos Vermelhos,4.0,KG,1.59,18.07,€
1883,6988301,mercearia,Infusão Menta Gengibre Digestão Saquetas,20.0,UN,2.84,0.14,€
1884,2005224,mercearia,Sardinha em Tomate,0.125,KG,1.04,8.32,€
1885,7168017,mercearia,"Boião de Fruta Pera, Banana e Cenoura +4M",0.12,KG,1.19,9.92,€
1886,7072824,mercearia,Cápsulas de Café Espresso Verona Int 10,10.0,UN,3.89,0.39,€
1887,7620957,mercearia,Bolacha Merendinha com Mel,0.215,KG,1.09,5.07,€
1888,4288821,mercearia,Bolachas de Chocolate com Recheio de Creme,0.154,KG,1.79,11.62,€
1889,2185252,mercearia,Patê de Atum,0.088,KG,1.39,15.80,€
1890,6231720,mercearia,Cápsulas de Café Descafeinado,10.0,UN,1.89,0.19,€
1891,6709789,mercearia,Tortitas de Arroz e Quinoa Vermelha sem Glúten,0.13,KG,1.29,9.92,€
1892,6554647,mercearia,Papa Infantil Farinha Láctea Cereais e Bolacha +6M,2.0,LT,2.39,4.78,€
1893,3847649,mercearia,Vinagre de Vinho Tinto,0.25,LT,1.19,4.76,€
1894,2062207,mercearia,Bolachas de Água e Sal,0.125,KG,0.45,3.60,€
1895,6278021,mercearia,Café Moído Torrado Moagem Universal Origins Angola Int 13,0.22,KG,2.59,11.77,€
1896,7324628,mercearia,Gomas Tijolos,0.3,KG,1.79,5.97,€
1897,7116213,mercearia,Sortido de Bolachas,0.35,KG,3.69,10.54,€
1898,7430654,mercearia,Pastilhas Elásticas Oral-B Peppermint,0.068,KG,3.49,51.32,€
1899,2003744,mercearia,Pêssego em Calda,0.82,KG,4.39,9.15,€
1900,7545758,mercearia,Bolacha Aveia sem Glúten,0.22,KG,1.82,8.27,€
1901,4695117,mercearia,Polpa de Tomate com Cebola e Alho,0.5,KG,2.39,4.78,€
1902,7458816,mercearia,Caju de Moçambique com Sal Marinho,0.2,KG,4.19,20.95,€
1903,7100954,mercearia,Molho de Alho e Ervas Top Down,0.285,LT,1.59,5.58,€
1904,6994394,mercearia,Massa Esparguete Quadri Molde Bronze,0.5,KG,1.74,3.48,€
1905,7656677,mercearia,Lágrimas de Neve,0.45,KG,2.49,5.53,€
1906,5391871,mercearia,Cápsulas de Café Ristretto Ardenza Int 11,16.0,UN,6.49,0.41,€
1907,6032677,mercearia,Milho Doce sem Glúten,0.225,KG,2.74,13.05,€
1908,7633058,mercearia,Vinagre de Vinho Tinto Cabernet Sauvignon,0.25,LT,1.99,7.96,€
1909,6000568,mercearia,Bolachas Digestivas com Chocolate Negro,0.1998,KG,2.89,14.52,€
1910,7499807,mercearia,Bolachas Recheadas com Chocolate e Avelãs,0.304,KG,4.19,13.78,€
1911,2092984,mercearia,Caramelo Líquido sem Glúten,0.4,KG,1.45,3.63,€
1912,7241158,mercearia,Atum Posta em Óleo Vegetal,0.12,KG,0.93,10.94,€
1913,7612908,mercearia,Barra Proteína Vegetal Indulgent Chocolate sem Glúten,0.055,KG,1.99,36.18,€
1914,4995270,mercearia,Fermento de Padeiro sem Glúten,4.0,KG,1.74,39.55,€
1915,4866384,mercearia,Chá Preto e Frutos Silvestres Pyramid Saquetas,20.0,UN,1.89,0.09,€
1916,5848482,mercearia,Cereais Corn Flakes Go Free Chocolate sem Glúten,0.375,KG,2.44,6.51,€
1917,5512093,mercearia,Bolachas Vitalday com Frutos Vermelhos Recheio de Iogurte,0.22,KG,2.89,13.14,€
1918,4540938,mercearia,Bolachas Flakes Nocilla,0.175,KG,1.79,10.23,€
1919,7251726,mercearia,Mel de Queiró e Rosmaninho Serra da Malcata,0.3,KG,3.2,10.67,€
1920,5125256,mercearia,Alho e Ervas Aromáticas em Frasco,0.04,KG,2.16,54.00,€
1921,6628172,mercearia,Gengibre Moído em Frasco,0.026,KG,0.99,38.08,€
1922,7421902,mercearia,Snack para Bebé Mini Bolachas de Arroz +3A,0.03,KG,1.49,49.67,€
1923,6218478,mercearia,Molho Guacamole,0.33,KG,2.89,8.76,€
1924,2701102,mercearia,Alimento Lácteo Banana sem Glúten +6M,4.0,KG,2.68,6.70,€
1925,6262015,mercearia,Couscous Integral,0.5,KG,1.97,3.94,€
1926,6473579,mercearia,Bolachas Soft Bakes Recheadas de Morango,0.25,KG,3.35,13.40,€
1927,7226470,mercearia,Miolo de Noz,0.05,KG,0.99,19.80,€
1928,6297312,mercearia,Pastilhas Elásticas Senses Melancia,0.023,KG,0.99,43.04,€
1929,6015260,mercearia,Iogurte Magro e Gelatina Morango,0.48,KG,1.69,3.52,€
1930,2024560,mercearia,"Cereais Cheerios Trigo, Mel e Aveia",0.375,KG,3.34,8.91,€
1931,6297587,mercearia,Tablete de Chocolate Confetti,0.1,KG,1.39,13.90,€
1932,4326920,mercearia,Drageias de Chocolate Pop Balls,0.175,KG,1.79,10.23,€
1933,6826186,mercearia,Snack de Milho sem Glúten,0.02,KG,1.15,57.50,€
1934,7228930,mercearia,Infusão Cavalinha Saquetas,10.0,UN,1.49,0.15,€
1935,7188279,mercearia,"Tortitas Vitalday de Arroz, Chocolate e Coco sem Glúten",0.1176,KG,2.89,24.70,€
1936,2001331,mercearia,Salsichas Frankfurt Lata 8 un,0.35,KG,1.19,5.95,€
1937,7442081,mercearia,Farinha de Trigo,1.0,KG,0.89,0.89,€
1938,7115232,mercearia,Bolonhesa Lata,0.507,KG,2.89,6.88,€
1939,5247119,mercearia,Bolachas de Chocolate com Recheio de Creme,0.22,KG,1.69,7.68,€
1940,5647551,mercearia,Mexilhão em Escabeche,0.111,KG,1.55,22.46,€
1941,6916417,mercearia,Massa Paccheri Rigati,0.5,KG,2.72,5.44,€
1942,6917735,mercearia,Tortilhas sem Glúten,0.216,KG,3.49,16.16,€
1943,7723307,mercearia,Bolachas Marinheiras com Chia,0.2,KG,2.49,12.45,€
1944,5026352,mercearia,Pastilhas Elásticas 60 Minutos Peppermint,0.02,KG,1.09,54.50,€
1945,7405534,mercearia,Café Solúvel Intenso,0.2,KG,3.99,19.95,€
1946,7211496,mercearia,Bolachas Vitalday Recheadas Duplo Cacau,0.2,KG,2.89,14.45,€
1947,6043421,mercearia,Snacks Tortilha Chips Sabor Queijo,0.185,KG,2.99,16.16,€
1948,5394594,mercearia,Bebida Cereais com Café,0.2,KG,3.19,15.95,€
1949,7615803,mercearia,Refeição para Bebé Legumes e Vitela +6M,0.19,KG,2.69,14.16,€
1950,4873588,mercearia,Maionese com Flor de Sal em Vidro,0.45,LT,2.39,5.31,€
1951,5330563,mercearia,Bolachas de Manteiga,0.168,KG,1.99,11.85,€
1952,7479240,mercearia,Molho Piri-piri,0.1,LT,0.89,8.90,€
1953,5394597,mercearia,Chá Preto Earl Grey Saquetas,25.0,UN,1.89,0.08,€
1954,2004007,mercearia,Chá Preto Yellow Label Saquetas,20.0,UN,1.19,0.06,€
1955,5026373,mercearia,Pastilhas Elásticas 60 Minutos Spearmint,0.02,KG,1.09,54.50,€
1956,5183253,mercearia,Gomas Favoritos Pica,0.09,KG,1.29,14.33,€
1957,6441531,mercearia,Bolachas My Mini Cookie com Chocolate,0.12,KG,1.39,11.58,€
1958,7389954,mercearia,Sal Rosa dos Himalaias Fino,1.0,KG,1.91,1.91,€
1959,7452940,mercearia,Doce de Morango Intense,0.335,KG,3.99,11.91,€
1960,6262348,mercearia,Café Moído Torrado Moagem Universal Int 7,0.22,KG,4.79,21.77,€
1961,4745623,mercearia,Pastilhas Elásticas de Tutti Frutti Super,0.032,KG,0.46,14.38,€
1962,7723311,mercearia,Mel de Flores,0.3,KG,3.99,13.30,€
1963,4373720,mercearia,Feijoada Transmontana sem Glúten,0.42,KG,2.49,5.93,€
1964,7557693,mercearia,Cápsulas de Café Velluto Int 8,16.0,UN,3.99,0.25,€
1965,5659165,mercearia,Broas da Avó,0.35,KG,3.19,9.11,€
1966,5931707,mercearia,Granola Arandos e Sementes de Abóbora,0.3,KG,4.49,14.97,€
1967,7030204,mercearia,Sementes de Linhaça,0.2,KG,0.99,4.95,€
1969,5538337,mercearia,Ketchup à Portuguesa Top Down sem Glúten,0.45,KG,2.49,5.53,€
1970,2004388,mercearia,Papa Infantil Farinha Láctea +6M,0.5,KG,4.99,9.98,€
1971,7181137,mercearia,Cereais Cheerios Aveia Original,0.3,KG,2.99,9.97,€
1972,6498103,mercearia,Polpa Tomate,0.21,KG,0.43,2.05,€
1973,6410684,mercearia,Arroz Aromático Punjab,1.0,KG,2.53,2.53,€
1974,2603557,mercearia,Refeição para Bebé Vitela com Legumes +6M,0.2,KG,2.22,11.10,€
1975,7361214,mercearia,Bolachas Pequeno Almoço Cereais,0.3,KG,1.99,6.63,€
1976,2391613,mercearia,Bolachas de Manteiga Shortbread,0.15,KG,4.45,29.67,€
1977,7641679,mercearia,Bolacha Donuts Cacau com Recheio,0.14,KG,1.64,11.71,€
1978,2007257,mercearia,Bombons de Chocolate Frutos do Mar,0.25,KG,4.21,16.84,€
1979,7543877,mercearia,Pasta de Azeitona Preta,0.1,KG,1.69,16.90,€
1980,2004696,mercearia,Café Solúvel Descafeinado,0.1,KG,3.49,34.90,€
1981,2733471,mercearia,Feijão Catarino,0.5,KG,1.19,2.38,€
1982,2601431,mercearia,Bolachas Doradas Diet Nature,0.33,KG,3.39,10.27,€
1983,7017310,mercearia,Snack de Lentilhas Vermelhas e Grão de Bico sem Glúten,0.045,KG,2.29,50.89,€
1984,5902764,mercearia,Gelatina em Pó Zero% de Papaia,0.028,KG,1.04,37.14,€
1985,2167607,mercearia,Geleia Marmelo,0.345,KG,2.99,8.67,€
1986,7648474,mercearia,Snack para Bebé Manga +8M,0.018,KG,1.35,75.00,€
1987,6609651,mercearia,Bolachas Thins de Chocolate de Leite,0.15,KG,2.99,19.93,€
1988,3692083,mercearia,Massa Macarrão com Molho de Queijo,0.15,KG,1.49,9.93,€
1989,2976666,mercearia,Bebida de Chocolate Solúvel,0.8,KG,13.64,17.05,€
1990,6370468,mercearia,Broinhas Doces,0.3,KG,2.09,6.97,€
1991,2556457,mercearia,Tarteletes Chocolate de Avelã,0.15,KG,1.19,7.93,€
1992,7440253,mercearia,Pipocas Salgadas,0.09,KG,0.99,11.00,€
1993,6818168,mercearia,Atum Posta ao Natural,0.385,KG,3.29,12.19,€
1994,6046678,mercearia,Piri-piri Grão em Saqueta,0.02,KG,0.89,44.50,€
1995,6752423,mercearia,"Papa Infantil Láctea Aveia, Maçã e Cenoura Seleção da Natureza +6M",0.24,KG,3.29,13.71,€
1996,6046612,mercearia,Pimenta Preta Moída em Frasco,0.048,KG,0.79,16.46,€
1997,2533279,mercearia,Azeite Virgem Extra DOP Moura,0.75,LT,5.93,7.91,€
1998,5516546,mercearia,"Tortitas de Milho Cogumelos, Trufas e Parmesão",0.124,KG,2.95,23.79,€
1999,7275982,mercearia,Amêndoa com Pele,0.05,KG,0.99,19.80,€
2000,6191786,mercearia,Massa Esparguete Integral,0.5,KG,2.06,4.12,€
2001,6179529,mercearia,Massa Radiatori Integral,0.5,KG,2.14,4.28,€
2002,6331874,mercearia,Creme Vinagre Balsâmico,0.25,LT,4.99,19.96,€
2003,7632254,mercearia,Café Solúvel Pack Poupança,2.0,KG,7.69,19.23,€
2004,7367975,mercearia,Rebentos de Feijão Mungo sem Glúten,0.222,KG,0.85,7.73,€
2005,7637108,mercearia,Molho Inglês,0.2,LT,1.75,8.75,€
2006,3731492,mercearia,Massa Farfalle,0.5,KG,1.97,3.94,€
2007,3036182,mercearia,Leite Infantil 1-3A,4.0,LT,1.75,2.19,€
2008,2807527,mercearia,Doce Extra Framboesa,0.37,KG,5.29,14.30,€
2009,6776183,mercearia,Snack Aperitivo Hummus Sabor Chili e Limão,0.135,KG,2.65,19.63,€
2010,4441213,mercearia,Molho Suculento Frango no Forno à Provençal com Ervas Aromáticas em Saqueta,0.028,KG,1.19,42.50,€
2011,7027158,mercearia,Noodles de Carne,0.07,KG,0.5,7.14,€
2012,7251255,mercearia,Bolacha Orgânica Maria Integral,0.4,KG,2.99,7.48,€
2013,7091780,mercearia,Caril em Frasco,0.045,KG,0.69,15.33,€
2014,7463436,mercearia,Caju Frito com Mel e Sal,0.2,KG,4.99,24.95,€
2015,5515663,mercearia,Bolachas Cereais Integrais Diet Nature,0.216,KG,3.29,15.23,€
2016,4807191,mercearia,Lentilhas Vermelhas,0.4,KG,1.19,2.98,€
2017,4117246,mercearia,Farinha para Pão de Sementes,1.0,KG,2.79,2.79,€
2018,5547210,mercearia,Suspiros,0.15,KG,2.79,18.60,€
2019,4374072,mercearia,Massa Tallarine à Carbonara,0.15,KG,1.49,9.93,€
2020,5081979,mercearia,Massa Fusilli Lunghi,0.5,KG,2.97,5.94,€
2021,2004685,mercearia,Cappuccino Solúvel Gold,10.0,KG,2.64,18.86,€
2023,2399148,mercearia,Patê de Sardinha,0.065,KG,0.79,12.15,€
2024,5973978,mercearia,Massa Animais da Quinta com Vegetais,0.5,KG,1.31,2.62,€
2025,2035556,mercearia,Pastilhas Elásticas Peppermint,4.0,KG,2.79,49.82,€
2026,7463611,mercearia,Tâmara Medjool,0.25,KG,5.99,23.96,€
2027,7311686,mercearia,Arroz de Frango e Cogumelos Pot Pronto a Comer,0.075,KG,1.99,26.53,€
2028,2232419,mercearia,Doce Extra 4 Frutos Vermelhos,0.37,KG,3.99,10.78,€
2029,2404476,mercearia,Barras de Cereais Avelã Muesli,0.15,KG,3.59,23.93,€
2030,7239017,mercearia,Caldo de Chili com Carne em Saqueta,4.0,KG,0.99,30.00,€
2031,4304010,mercearia,Snacks de Tortilha Milho Sabor Mexicano,0.2,KG,2.79,13.95,€
2032,7088549,mercearia,Massa Fettucine Integral,0.5,KG,3.08,6.16,€
2033,6369899,mercearia,Tablete de Chocolate Negro com Coco sem Glúten,0.125,KG,2.79,22.32,€
2034,7213841,mercearia,Bolachas Digestivas com Chocolate,0.3,KG,0.99,3.30,€
2035,5347640,mercearia,Bolo Choco Tutti,0.15,KG,2.65,17.67,€
2036,6910653,mercearia,Batata Frita Sal Marinho e Vinagre,0.15,KG,2.99,19.93,€
2037,5610608,mercearia,Bolachas de Amendoim,0.22,KG,2.5,9.62,€
2038,2167601,mercearia,Doce Gila,0.345,KG,2.99,8.67,€
2039,5512020,mercearia,Bolachas Vitalday de Aveia e Pepitas de Chocolate,0.24,KG,2.89,12.04,€
2040,7295663,mercearia,Patê com Cebola Caramelizada,0.1,KG,2.39,23.90,€
2041,7520375,mercearia,Gomas Funky Mix Formato Familiar,0.25,KG,1.79,7.16,€
2042,7497972,mercearia,Pastilhas Elásticas de Menta,0.021,KG,1.99,94.76,€
2043,7123707,mercearia,Cereais Corn Flakes,0.375,KG,1.79,4.77,€
2044,7645366,mercearia,Segredos Saladas,0.01,KG,1.64,164.00,€
2045,5915256,mercearia,Infusão Limão e Gengibre com Vitamina C Immune Saquetas,20.0,UN,2.84,0.14,€
2046,7406696,mercearia,Arroz Thai Jasmim,1.0,KG,2.25,2.25,€
2047,7367949,mercearia,Tablete Chocolate Negro 74%,0.1,KG,1.15,11.50,€
2048,7626282,mercearia,Pimenta Rosa em Grão em Saqueta,0.02,KG,3.09,154.50,€
2049,7182949,mercearia,Doce Abóbora,0.28,KG,3.29,11.75,€
2050,4637127,mercearia,Bolachas Digestivas de Aveia,0.41,KG,4.49,10.95,€
2051,2305079,mercearia,Vinagre de Vinho Branco,0.5,LT,1.03,2.06,€
2052,6997478,mercearia,Tablete de Chocolate Negro com Amêndoa 85% Cacau sem Glúten,0.2,KG,3.29,16.45,€
2053,7402091,mercearia,Bolachas Recheadas Cacau e Baunilha,0.22,KG,1.29,5.86,€
2054,7740996,mercearia,Cápsulas de Café Qharacter Int 9,80.0,UN,22.99,0.29,€
2055,6284511,mercearia,Massa Fusilli,0.5,KG,2.25,4.50,€
2056,4394856,mercearia,Papa Infantil Láctea 5 Frutos +6M,0.25,KG,3.39,13.56,€
2057,6418343,mercearia,Tempero de Alho e Pimentão em Frasco,0.05,KG,1.49,29.80,€
2058,7094414,mercearia,Crackies de Milho com Chocolate Preto sem Glúten,0.09,KG,1.88,20.89,€
2059,7443381,mercearia,Gomas DoyPack Mini Mix Ácido,0.18,KG,2.49,13.83,€
2060,6119190,mercearia,Massa Eliche e Fusilli Integral,0.5,KG,2.0,4.00,€
2061,7621550,mercearia,Noodles Demae Ramen Japonês Curry,0.1,KG,1.11,11.10,€
2062,5183249,mercearia,Gomas Favoritos Classic,0.09,KG,1.29,14.33,€
2063,6231722,mercearia,Cápsulas de Café Aveludado Int 9,10.0,UN,1.89,0.19,€
2064,7182869,mercearia,Doce 4 Frutos,0.28,KG,3.29,11.75,€
2065,6949453,mercearia,Flocos Aveia Finos,0.375,KG,1.19,3.17,€
2066,7367976,mercearia,Cápsulas de Café Kenya Int 8,10.0,UN,4.59,0.46,€
2067,3692075,mercearia,Massa Penne com Molho de Cogumelos,0.15,KG,1.49,9.93,€
2068,5422373,mercearia,Farinha Amido de Milho sem Glúten,0.7,KG,2.89,4.13,€
2069,6719160,mercearia,Tablete de Chocolate Negro com Caramelo 70%,0.1,KG,2.69,26.90,€
2070,7636119,mercearia,Coentros Moídos em Saqueta,0.04,KG,1.89,47.25,€
2071,6415694,mercearia,Batata Doce Frita,0.1,KG,1.75,17.50,€
2072,4322898,mercearia,Massa de Tempero de Vinha de Alho sem Glúten,0.2,KG,0.85,4.25,€
2073,6587093,mercearia,Pipocas Doces,0.15,KG,0.85,5.67,€
2074,2003832,mercearia,Caramelos de Fruta,0.5,KG,5.8,11.60,€
2075,7095880,mercearia,Tortitas Vitalday de Arroz com Iogurte sem Glúten,0.125,KG,2.44,2.44,€
2076,6395332,mercearia,Mistura de Condimentos para Fajitas sem Glúten,0.03,KG,1.39,46.33,€
2077,7599927,mercearia,Pimenta Preta Moída Saqueta,0.035,KG,1.79,51.14,€
2078,7730874,mercearia,Tortilhas de Trigo Fajita,0.32,KG,1.49,4.66,€
2079,6813078,mercearia,Mel Flores de Rosmaninho com Doseador,0.5,KG,6.19,12.38,€
