,time_scraped,quantity,main_category,name,amount,unit,price,price_p_unit,currency,id,brand,full_category,variant,channel
7397,17/05/2023 01:25:37,150 GR (2 UN) | 3.35 €/UN,bio-e-escolhas-alimentares,Hambúrguer Vegan,150 GR,UN,3.35,3.35,€,7463347,Revolugreen,Peixaria e Talho/Alternativas Vegetarianas,,col
7398,17/05/2023 01:25:37,1 LT | 1.02 €/LT,bio-e-escolhas-alimentares,Bebida Vegetal de Soja sem Açúcar,1 LT,LT,1.02,1.02,€,7480973,Continente Equilíbrio,Laticínios e Ovos/Bebidas Vegetais/Bebida Soja,,col
7399,17/05/2023 01:25:37,124.5 GR (3 UN) | 24.11  €/KG,bio-e-escolhas-alimentares,Snack Chocolate Kit Kat,124.5 GR,KG,2.99,24.11 ,€,7637320,Kit Kat,"Mercearia/Chocolate, Gomas e Rebuçados/Snacks de Chocolate",,col
7400,17/05/2023 01:25:37,100 GR | 15.90 €/KG,bio-e-escolhas-alimentares,Tablete de Chocolate 85% Cacau sem Glúten,100 GR,KG,1.59,15.90,€,7338462,Regina,"Mercearia/Chocolate, Gomas e Rebuçados/Chocolates",,col
7401,17/05/2023 01:25:37,28 GR | 37.14 €/KG,bio-e-escolhas-alimentares,Gelatina em Pó Zero% de Pera,28 GR,KG,1.04,37.14,€,5902789,Condi,Mercearia/Açúcar e Sobremesas/Gelatinas e Pudins,,col
7402,17/05/2023 01:25:37,1 LT | 2.34 €/LT,bio-e-escolhas-alimentares,Bebida Vegetal de Aveia,1 LT,LT,2.34,2.34,€,2510597,Oatly,Laticínios e Ovos/Bebidas Vegetais/Bebida Aveia,,col
7403,17/05/2023 01:25:37,400 GR | 5.48 €/KG,bio-e-escolhas-alimentares,Bebida de Chocolate Solúvel sem Glúten,400 GR,KG,2.19,5.48,€,5250628,Continente,"Mercearia/Café, Chá e Chocolate Solúvel/Chocolate Solúvel",,col
7404,17/05/2023 01:25:37,100 GR | 10.90 €/KG,bio-e-escolhas-alimentares,"Tortitas de Arroz, Chia e Quinoa sem Glúten",100 GR,KG,1.09,10.90,€,7708599,Benlian,"Mercearia/Bolachas, Biscoitos e Tostas/Tortitas de Arroz e Milho",,col
7405,17/05/2023 01:25:37,150 GR | 4.13 €/KG,bio-e-escolhas-alimentares,Iogurte Natural,150 GR,KG,0.62,4.13,€,5895822,Andechser,Laticínios e Ovos/Iogurtes/Iogurtes Aromas e Naturais,,col
7406,17/05/2023 01:25:37,270 GR | 20.33 €/KG,bio-e-escolhas-alimentares,Panado Vegan de Proteína Vegetal,270 GR,KG,5.49,20.33,€,7619441,Garden Gourmet,Congelados/Hambúrgueres e Refeições/Refeições Vegetarianas,,col
7407,17/05/2023 01:25:37,250 ML | 20.36 €/LT,bio-e-escolhas-alimentares,Molho Teriyaki Marinada,250 ML,LT,5.09,20.36,€,4969458,Kikkoman,"Mercearia/Molhos, Temperos e Sal/Molhos",,col
7408,17/05/2023 01:25:37,300 GR | 6.23 €/KG,bio-e-escolhas-alimentares,Massa Disney Princesas,300 GR,KG,1.87,6.23,€,6589603,Dalla Costa,"Mercearia/Arroz, Massa e Farinha/Massa",,col
7409,17/05/2023 01:25:37,100 GR (6 UN) | 34.31 €/KG,bio-e-escolhas-alimentares,Barras de Cereais Chocolate Negro Sarialis sem Glúten,100 GR,KG,3.5,34.31,€,4363342,Bicentury,Mercearia/Cereais e Barras/Barras de Cereais,,col
7410,17/05/2023 01:25:37,250 GR | 11.96 €/KG,bio-e-escolhas-alimentares,Quinoa Branca,250 GR,KG,2.99,11.96,€,6083185,Origens Bio,"Mercearia/Arroz, Massa e Farinha/Couscous, Quinoa, Bulgur e Outros",,col
7411,17/05/2023 01:25:37,40 GR | 34.75 €/KG,bio-e-escolhas-alimentares,Barra Proteína Caramelo Zero,40 GR,KG,1.39,34.75,€,7720584,Prozis,Mercearia/Cereais e Barras/Barras de Cereais,,col
7412,17/05/2023 01:25:37,300 GR | 18.30 €/KG,bio-e-escolhas-alimentares,Almôndegas Vegan de Proteína Vegetal,300 GR,KG,5.49,18.30,€,7619442,Garden Gourmet,Congelados/Hambúrgueres e Refeições/Refeições Vegetarianas,,col
7413,17/05/2023 01:25:37,50 ML | 39.80 €/LT,bio-e-escolhas-alimentares,Molho Piri-Piri com Azeite,50 ML,LT,1.99,39.80,€,4902564,Gallo,"Mercearia/Molhos, Temperos e Sal/Molhos",,col
7414,17/05/2023 01:25:37,28 GR | 37.14 €/KG,bio-e-escolhas-alimentares,Gelatina em Pó Zero% de Ananás,28 GR,KG,1.04,37.14,€,6979041,Condi,Mercearia/Açúcar e Sobremesas/Gelatinas e Pudins,,col
7415,17/05/2023 01:25:38,1 LT | 3.49 €/UN,bio-e-escolhas-alimentares,Bebida Kombucha Original,1 LT,UN,3.49,3.49,€,6822208,The Gutsy Captain,Bebidas e Garrafeira/Sumos e Refrigerantes/Ice Tea e Tisanas,,col
7416,17/05/2023 01:25:55,35 GR | 36.86 €/KG,bio-e-escolhas-alimentares,Barra Frutos Vermelhos sem Glúten,35 GR,KG,1.29,36.86,€,7473517,Rude Health,Mercearia/Cereais e Barras/Barras de Cereais,,col
7417,17/05/2023 01:25:55,200 GR (10 UN) | 22.45 €/KG,bio-e-escolhas-alimentares,Almôndegas Proteína Vegetal,200 GR,KG,4.49,22.45,€,7011815,Garden Gourmet,Peixaria e Talho/Alternativas Vegetarianas,,col
7418,17/05/2023 01:25:55,350 GR | 17.11 €/KG,bio-e-escolhas-alimentares,Granola Frutos Vermelhos,350 GR,KG,5.99,17.11,€,6938780,Cem Porcento,Mercearia/Cereais e Barras/Muesli e Granola,,col
7419,17/05/2023 01:25:55,625 GR | 7.98 €/KG,bio-e-escolhas-alimentares,Cereais Nesquik,625 GR,KG,4.99,7.98,€,3799402,Nesquik,Mercearia/Cereais e Barras/Cereais Infantis e Juvenis,,col
7420,17/05/2023 01:25:55,300 GR | 14.07 €/KG,bio-e-escolhas-alimentares,Pão 5 Sementes sem Glúten,300 GR,KG,4.22,14.07,€,7379925,Museu do Pão,Padaria e Pastelaria/Padaria/Pão de Forma e Embalado,,col
7421,17/05/2023 01:25:55,250 GR | 15.04 €/KG,bio-e-escolhas-alimentares,Honey Rings sem Glúten,250 GR,KG,3.76,15.04,€,7394719,Cem Porcento,Mercearia/Cereais e Barras/Cereais Linha e Fibra,,col
7422,17/05/2023 01:25:55,75 GR | 22.53 €/KG,bio-e-escolhas-alimentares,Patê de Sardinha com Ingredientes Biológicos,75 GR,KG,1.69,22.53,€,7285397,Minerva,Mercearia/Conservas/Patês,,col
7423,17/05/2023 01:25:56,300 GR | 4.97 €/KG,bio-e-escolhas-alimentares,Gomas Minhocas sem Glúten,300 GR,KG,1.49,4.97,€,7324746,Continente Gumball,"Mercearia/Chocolate, Gomas e Rebuçados/Gomas, Pastilhas e Rebuçados",,col
7424,17/05/2023 01:25:56,"137,2 GR ( 4 UN) | 24.08 €/KG",bio-e-escolhas-alimentares,"Tortitas Vitalday de Arroz, Chocolate e Laranja sem Glúten","137,2 GR",KG,2.89,24.08,€,7188259,Gullón,"Mercearia/Bolachas, Biscoitos e Tostas/Tortitas de Arroz e Milho",,col
7425,17/05/2023 01:25:56,200 GR | 14.95 €/KG,bio-e-escolhas-alimentares,Doce Abóbora Stevia,200 GR,KG,2.99,14.95,€,5779831,Cem Porcento,"Mercearia/Compotas, Cremes e Mel/Doces e Compotas",,col
7426,17/05/2023 01:25:56,3 X 200 ML | 2.25 €/LT,bio-e-escolhas-alimentares,Bebida Vegetal de Avelã e Cacau,3 X,LT,1.35,2.25,€,7539358,Continente,Laticínios e Ovos/Bebidas Vegetais/Outras Bebidas Vegetais,,col
7427,17/05/2023 01:25:56,300 GR | 15.23 €/KG,bio-e-escolhas-alimentares,Granola Chocolate,300 GR,KG,4.57,15.23,€,7132080,Seara,Mercearia/Cereais e Barras/Muesli e Granola,,col
7428,17/05/2023 01:25:56,150 GR | 11.00 €/KG,bio-e-escolhas-alimentares,Iogurte Pedaços Morango,150 GR,KG,1.65,11.00,€,2404515,Pur Natur,Laticínios e Ovos/Iogurtes/Iogurtes Pedaços,,col
7429,17/05/2023 01:25:56,150 GR | 21.81 €/KG,bio-e-escolhas-alimentares,Hambúrguer de Tofu e Cogumelos,150 GR,KG,3.49,21.81,€,4228877,Cem Porcento,Peixaria e Talho/Alternativas Vegetarianas,,col
7430,17/05/2023 01:25:56,30 GR | 61.67 €/KG,bio-e-escolhas-alimentares,Pastilhas Elásticas de Morango,30 GR,KG,1.85,61.67,€,6546673,Mentos,"Mercearia/Chocolate, Gomas e Rebuçados/Gomas, Pastilhas e Rebuçados",,col
7431,17/05/2023 01:25:56,200 GR | 11.95 €/KG,bio-e-escolhas-alimentares,Tablete de Chocolate Culinária 52%,200 GR,KG,2.39,11.95,€,7251806,Jerónimos,"Mercearia/Chocolate, Gomas e Rebuçados/Cacau e Chocolates de Culinária",,col
7432,17/05/2023 01:25:56,240 GR | 13.71 €/KG,bio-e-escolhas-alimentares,Doce de Pêssego,240 GR,KG,3.29,13.71,€,6813396,Prisca,"Mercearia/Compotas, Cremes e Mel/Doces e Compotas",,col
7433,17/05/2023 01:25:56,300 GR | 13.30 €/KG,bio-e-escolhas-alimentares,Granola Frutos Vermelhos,300 GR,KG,3.99,13.30,€,6984708,Origens Bio,Mercearia/Cereais e Barras/Muesli e Granola,,col
7434,17/05/2023 01:25:56,250 GR | 2.19 €/UN,bio-e-escolhas-alimentares,Tagliatelle Fresco Biológico,250 GR,UN,2.19,2.19,€,7551410,Casa Milo,"Bio e Escolhas Alimentares/Biológicos/Ingredientes Básicos/Arroz, Massa e Farinha",,col
7435,17/05/2023 01:25:56,350 GR (2 UN) | 4.26 €/KG,bio-e-escolhas-alimentares,Baguete de Tomate com Manjericão,350 GR,KG,1.49,4.26,€,6306227,Continente,Refeições Fáceis/Entradas e Salgados/Pães de Alho e Queijo,,col
7436,17/05/2023 01:25:56,1 LT | 3.10 €/LT,bio-e-escolhas-alimentares,Bebida Vegetal de Amêndoa,1 LT,LT,3.1,3.10,€,6116932,Rude Health,Laticínios e Ovos/Bebidas Vegetais/Bebida Amêndoa,,col
7437,17/05/2023 01:25:56,10 UN | 0.11 €/UN,bio-e-escolhas-alimentares,Infusão Digest Saquetas,10 UN,UN,1.09,0.11,€,6582014,Cem Porcento,"Mercearia/Café, Chá e Chocolate Solúvel/Chás e Infusões",,col
7438,17/05/2023 01:25:56,1 LT | 3.38 €/LT,bio-e-escolhas-alimentares,Bebida Vegetal de Amêndoa sem Açúcar,1 LT,LT,3.38,3.38,€,5895638,Bjorg,Laticínios e Ovos/Bebidas Vegetais/Bebida Amêndoa,,col
7439,17/05/2023 01:25:56,50 CL | 18.84 €/LT,bio-e-escolhas-alimentares,Azeite Virgem Extra,50 CL,LT,9.42,18.84,€,7403870,Herdade do Esporão,"Mercearia/Azeite, Óleo e Vinagre/Azeite",,col
7440,17/05/2023 01:26:11,200 GR | 10.95 €/KG,bio-e-escolhas-alimentares,Pepitas de Chocolate 43% Cacau sem Glúten,200 GR,KG,2.19,10.95,€,6798895,Pantagruel,"Mercearia/Chocolate, Gomas e Rebuçados/Cacau e Chocolates de Culinária",,col
7441,17/05/2023 01:26:11,8 UN | 28.75 €/KG,bio-e-escolhas-alimentares,Caldo de Peixe Cubos sem Glúten,8 UN,KG,2.3,28.75,€,2014770,Knorr,"Mercearia/Molhos, Temperos e Sal/Caldos",,col
7442,17/05/2023 01:26:11,40 CL | 5.73 €/LT,bio-e-escolhas-alimentares,Bebida Kombucha Chá Romã Zero,40 CL,LT,2.29,5.73,€,7410988,The Gutsy Captain,Bebidas e Garrafeira/Sumos e Refrigerantes/Ice Tea e Tisanas,,col
7443,17/05/2023 01:26:11,400 GR (4 UN) | 2.98 €/KG,bio-e-escolhas-alimentares,Gelatina Pronta Frutos Vermelhos +Proteína,400 GR,KG,1.19,2.98,€,7407969,Continente,Laticínios e Ovos/Sobremesas/Gelatinas,,col
7444,17/05/2023 01:26:11,500 ML | 6.58 €/LT,bio-e-escolhas-alimentares,Gelado Cheesecake de Frutos Vermelhos Vegan Sem Lactose,500 ML,LT,3.29,6.58,€,7411098,Continente,Congelados/Gelados/Gelados Americanos,,col
7445,17/05/2023 01:26:11,200 GR (14 UN) | 22.45 €/KG,bio-e-escolhas-alimentares,Nuggets Proteína Vegetal,200 GR,KG,4.49,22.45,€,7011629,Garden Gourmet,Peixaria e Talho/Alternativas Vegetarianas,,col
7446,17/05/2023 01:26:11,250 GR | 13.52  €/KG,bio-e-escolhas-alimentares,Pão Rústico Fatiado sem Glúten,250 GR,KG,3.38,13.52 ,€,6539984,Schär,Padaria e Pastelaria/Padaria/Pão de Forma e Embalado,,col
7447,17/05/2023 01:26:11,500 GR | 2.24 €/KG,bio-e-escolhas-alimentares,Arroz Integral Longo,500 GR,KG,1.12,2.24,€,6818260,Continente Bio,"Mercearia/Arroz, Massa e Farinha/Arroz",,col
7448,17/05/2023 01:26:11,GARRAFA 75 CL | 7.99 €/LT,bio-e-escolhas-alimentares,Monte Velho Regional Alentejano Biológico Vinho Tinto,GARRAFA 75,LT,5.99,7.99,€,7577938,Monte Velho,Bebidas e Garrafeira/Vinhos/Vinho Tinto,,col
7449,17/05/2023 01:26:11,32 GR | 100.31 €/KG,bio-e-escolhas-alimentares,Gengibre Moído,32 GR,KG,3.21,100.31,€,6831306,Margão,"Mercearia/Molhos, Temperos e Sal/Especiarias e Ervas Aromáticas",,col
7450,17/05/2023 01:26:11,1 LT | 2.31 €/LT,bio-e-escolhas-alimentares,Bebida Vegetal de Aveia,1 LT,LT,2.31,2.31,€,6613182,Bjorg,Laticínios e Ovos/Bebidas Vegetais/Bebida Aveia,,col
7451,17/05/2023 01:26:11,250 GR | 11.16 €/KG,bio-e-escolhas-alimentares,Doce de Figo,250 GR,KG,2.79,11.16,€,7523648,Prisca,"Mercearia/Compotas, Cremes e Mel/Doces e Compotas",,col
7452,17/05/2023 01:26:11,400 GR | 13.73 €/KG,bio-e-escolhas-alimentares,Granola Amêndoas Crocantes,400 GR,KG,5.49,13.73,€,7306184,Rude Health,Mercearia/Cereais e Barras/Muesli e Granola,,col
7453,17/05/2023 01:26:11,420 GR (PESO ESCORRIDO 420 GR) | 5.45 €/KG,bio-e-escolhas-alimentares,Dobrada sem Glúten,420 GR,KG,2.29,5.45,€,4373715,Continente,Mercearia/Sopas e Refeições/Refeições,,col
7454,17/05/2023 01:26:11,200 GR (PESO ESCORRIDO 200 GR) | 12.45 €/KG,bio-e-escolhas-alimentares,Cogumelos Laminados sem Glúten,200 GR,KG,2.49,12.45,€,7467151,Origens Bio,"Mercearia/Conservas/Cogumelos, Milho, Ervilhas",,col
7455,17/05/2023 01:26:11,500 GR | 4.20 €/KG,bio-e-escolhas-alimentares,Arroz Basmati Himal,500 GR,KG,2.1,4.20,€,7731772,Origens Bio,"Mercearia/Arroz, Massa e Farinha/Arroz",,col
7456,17/05/2023 01:26:11,280 GR | 11.75 €/KG,bio-e-escolhas-alimentares,Doce 4 Frutos,280 GR,KG,3.29,11.75,€,7182869,Casa de Mateus,"Mercearia/Compotas, Cremes e Mel/Doces e Compotas",,col
7457,17/05/2023 01:26:11,280 GR | 10.68 €/KG,bio-e-escolhas-alimentares,Doce Manga e Maracujá,280 GR,KG,2.99,10.68,€,7140424,Continente Equilíbrio,"Mercearia/Compotas, Cremes e Mel/Doces e Compotas",,col
7458,17/05/2023 01:26:11,604 GR (4 UN) | 3.58 €/KG,bio-e-escolhas-alimentares,Iogurte Líquido Magro Kiwi sem Lactose,604 GR,KG,2.16,3.58,€,7655207,Mimosa,Laticínios e Ovos/Iogurtes/Iogurtes sem Lactose,,col
7459,17/05/2023 01:26:11,160 GR (2 UN) | 18.69 €/KG,bio-e-escolhas-alimentares,Hambúrguer Powered By Plants,160 GR,KG,2.99,18.69,€,7363123,Continente,Congelados/Hambúrgueres e Refeições/Hambúrgueres,,col
7460,17/05/2023 01:26:11,90 GR | 26.56 €/KG,bio-e-escolhas-alimentares,Caramelos Cappuccino,90 GR,KG,2.39,26.56,€,3851724,Werthers,"Mercearia/Chocolate, Gomas e Rebuçados/Gomas, Pastilhas e Rebuçados",,col
7461,17/05/2023 01:26:11,400 GR | 7.23 €/KG,bio-e-escolhas-alimentares,Flocos Aveia com Mel,400 GR,KG,2.89,7.23,€,5822138,Cem Porcento,Mercearia/Cereais e Barras/Flocos e Papas de Aveia,,col
7462,17/05/2023 01:26:11,1 LT | 1.25 €/LT,bio-e-escolhas-alimentares,Refrigerante com Gás Cola sem Açúcar,1 LT,LT,1.25,1.25,€,3788322,Coca-Cola,Bebidas e Garrafeira/Sumos e Refrigerantes/Refrigerantes com Gás,,col
7463,17/05/2023 01:26:11,150 GR | 5.53 €/KG,bio-e-escolhas-alimentares,Iogurte Framboesa Biológico,150 GR,KG,0.83,5.53,€,5968409,Andechser,Bio e Escolhas Alimentares/Biológicos/Laticínios e Alternativas,,col
7464,17/05/2023 01:26:24,400 GR | 4.68 €/KG,bio-e-escolhas-alimentares,Flocos de Aveia Grossos sem Glúten,400 GR,KG,1.87,4.68,€,7394721,Cem Porcento,Mercearia/Cereais e Barras/Flocos e Papas de Aveia,,col
7465,17/05/2023 01:26:24,500 GR | 7.68 €/KG,bio-e-escolhas-alimentares,Pão de Forma Rústico sem Glúten,500 GR,KG,3.84,7.68,€,7431754,Garcia,Padaria e Pastelaria/Padaria/Pão de Forma e Embalado,,col
7466,17/05/2023 01:26:24,280 GR | 15.68 €/KG,bio-e-escolhas-alimentares,Pastéis de Legumes,280 GR,KG,4.39,15.68,€,6470679,Veggis,Congelados/Hambúrgueres e Refeições/Refeições Vegetarianas,,col
7467,17/05/2023 01:26:24,1 LT | 3.49 €/LT,bio-e-escolhas-alimentares,Bebida Kombucha Coco,1 LT,LT,3.49,3.49,€,7410984,The Gutsy Captain,Bebidas e Garrafeira/Sumos e Refrigerantes/Ice Tea e Tisanas,,col
7468,17/05/2023 01:26:24,184 GR (PESO ESCORRIDO 110 GR) | 9.00 €/KG,bio-e-escolhas-alimentares,Rebentos de Feijão Mungo sem Glúten,184 GR,KG,0.99,9.00,€,6785643,Koala,"Mercearia/Conservas/Cogumelos, Milho, Ervilhas",,col
7469,17/05/2023 01:26:25,500 GR | 5.64 €/KG,bio-e-escolhas-alimentares,Pão Integral Alemão de Centeio Biológico,500 GR,KG,2.82,5.64,€,7290359,Pema,Padaria e Pastelaria/Padaria/Pão de Forma e Embalado,,col
7470,17/05/2023 01:26:25,100 GR | 11.90 €/KG,bio-e-escolhas-alimentares,Tablete de Chocolate de Leite,100 GR,KG,1.19,11.90,€,4372269,Continente,"Mercearia/Chocolate, Gomas e Rebuçados/Chocolates",,col
7471,17/05/2023 01:26:25,150 GR | 9.00 €/KG,bio-e-escolhas-alimentares,Vegegurte Aveia e Baunilha Bourbon,150 GR,KG,1.35,9.00,€,7626371,Berief,Laticínios e Ovos/Iogurtes/Vegegurtes e Yofu,,col
7472,17/05/2023 01:26:25,300 GR | 5.97 €/KG,bio-e-escolhas-alimentares,Marshmallows Gumball sem Glúten,300 GR,KG,1.79,5.97,€,7249214,Continente,"Mercearia/Chocolate, Gomas e Rebuçados/Gomas, Pastilhas e Rebuçados",,col
7473,17/05/2023 01:26:25,80 GR | 38.63 €/KG,bio-e-escolhas-alimentares,Tablete de Chocolate Escuro 99% Cacau,80 GR,KG,3.09,38.63,€,5884942,Vivani,"Mercearia/Chocolate, Gomas e Rebuçados/Chocolates",,col
7474,17/05/2023 01:26:25,20 GR | 38.00 €/UN,bio-e-escolhas-alimentares,Pastilhas Elásticas de Tutti Frutti,20 GR,UN,0.76,38.00,€,5874277,Gorila,"Mercearia/Chocolate, Gomas e Rebuçados/Gomas, Pastilhas e Rebuçados",,col
7475,17/05/2023 01:26:25,55 GR | 36.18 €/KG,bio-e-escolhas-alimentares,Barra Proteína Vegetal Cacau e Chocolate Zero sem Glúten,55 GR,KG,1.99,36.18,€,7612911,Bettery,Bio e Escolhas Alimentares/Nutrição Desportiva/Barras e Snacks,,col
7476,17/05/2023 01:26:25,40 GR | 17.25 €/KG,bio-e-escolhas-alimentares,Barra de Sésamo e Mel sem Glúten,40 GR,KG,0.69,17.25,€,5380041,Salutem,Mercearia/Cereais e Barras/Barras de Cereais,,col
7477,17/05/2023 01:26:25,12 UN | 0.49 €/UN,bio-e-escolhas-alimentares,Café Colombia Espresso Int 5,12 UN,UN,5.89,0.49,€,6582854,Dolce Gusto,"Mercearia/Café, Chá e Chocolate Solúvel/Café em Cápsulas",,col
7478,17/05/2023 01:26:25,3 X 200 ML | 4.07 €/LT,bio-e-escolhas-alimentares,Bebida Vegetal de Aveia,3 X,LT,2.44,4.07,€,6879635,Joya,Laticínios e Ovos/Bebidas Vegetais/Bebida Aveia,,col
7479,17/05/2023 01:26:25,460 ML | 17.37 €/LT,bio-e-escolhas-alimentares,O Gelado Morango Vegan,460 ML,LT,7.99,17.37,€,7616142,,Congelados/Gelados/Gelados Americanos,,col
7480,17/05/2023 01:26:25,375 GR | 6.64 €/KG,bio-e-escolhas-alimentares,Cereais Krispies Chocolate,375 GR,KG,2.49,6.64,€,2212833,Kelloggs,Mercearia/Cereais e Barras/Cereais Infantis e Juvenis,,col
7481,17/05/2023 01:26:25,300 GR | 6.23 €/KG,bio-e-escolhas-alimentares,Massa Disney Mickey,300 GR,KG,1.87,6.23,€,6589642,Dalla Costa,"Mercearia/Arroz, Massa e Farinha/Massa",,col
7482,17/05/2023 01:26:25,2 X 15 GR | 69.67 €/KG,bio-e-escolhas-alimentares,Gelatina em Pó Light de Mirtilo,2 X,KG,2.09,69.67,€,5049851,Condi,Mercearia/Açúcar e Sobremesas/Gelatinas e Pudins,,col
7483,17/05/2023 01:26:25,300 GR | 14.07 €/KG,bio-e-escolhas-alimentares,Pão Escuro sem Glúten,300 GR,KG,4.22,14.07,€,7379959,Museu do Pão,Padaria e Pastelaria/Padaria/Pão de Forma e Embalado,,col
7484,17/05/2023 01:26:25,33 CL | 1.64 €/LT,bio-e-escolhas-alimentares,Refrigerante com Gás Cola Zero,33 CL,LT,0.54,1.64,€,7450723,Continente,Bebidas e Garrafeira/Sumos e Refrigerantes/Refrigerantes com Gás,,col
7485,17/05/2023 01:26:25,1 LT | 2.21 €/LT,bio-e-escolhas-alimentares,Bebida Vegetal de Arroz Light,1 LT,LT,2.21,2.21,€,5429786,Isola Bio,Laticínios e Ovos/Bebidas Vegetais/Bebida Arroz,,col
7486,17/05/2023 01:26:25,150 GR | 15.27 €/KG,bio-e-escolhas-alimentares,Bolachas Cracker Aveia e Sementes de Girassol,150 GR,KG,2.29,15.27,€,7251778,Continente,"Mercearia/Bolachas, Biscoitos e Tostas/Bolachas e Biscoitos Salgados",,col
7487,17/05/2023 01:26:25,320 GR | 14.34 €/KG,bio-e-escolhas-alimentares,Gelado Soja Sandwich,320 GR,KG,4.59,14.34,€,6582990,Valsoia,Congelados/Gelados/Gelados Multipacks,,col
7488,17/05/2023 01:26:49,30 GR | 26.33 €/KG,bio-e-escolhas-alimentares,Snack Chocolate Belga Proteína,30 GR,KG,0.79,26.33,€,6618095,Prozis,Bio e Escolhas Alimentares/Nutrição Desportiva/Barras e Snacks,,col
7489,17/05/2023 01:26:49,500 GR | 3.18 €/KG,bio-e-escolhas-alimentares,Bulgur,500 GR,KG,1.59,3.18,€,6873416,Continente Bio,"Mercearia/Arroz, Massa e Farinha/Couscous, Quinoa, Bulgur e Outros",,col
7490,17/05/2023 01:26:49,500 GR | 6.76 €/KG,bio-e-escolhas-alimentares,Iogurte Aroma Banana,500 GR,KG,3.38,6.76,€,6618252,Pastoret,Laticínios e Ovos/Iogurtes/Iogurtes Aromas e Naturais,,col
7491,17/05/2023 01:26:49,400 GR (1 UN) | 1.28 €/UN,bio-e-escolhas-alimentares,Alface Frisada Biológica,400 GR,UN,3.19,1.28,€,2086889,Continente Bio,"Frutas e Legumes/Legumes/Alface, Tomate, Pepino e Pimento",,col
7492,17/05/2023 01:26:49,100 GR | 14.90 €/KG,bio-e-escolhas-alimentares,Tablete de Chocolate Negro com Pepitas de Coco,100 GR,KG,1.49,14.90,€,7455094,Continente Seleção,"Mercearia/Chocolate, Gomas e Rebuçados/Chocolates",,col
7493,17/05/2023 01:26:49,1 LT | 2.63 €/LT,bio-e-escolhas-alimentares,Bebida Vegetal de Amêndoa Barista sem Açúcar,1 LT,LT,2.63,2.63,€,7100540,Joya,Laticínios e Ovos/Bebidas Vegetais/Bebida Amêndoa,,col
7494,17/05/2023 01:26:49,50 ML | 33.80 €/LT,bio-e-escolhas-alimentares,Molho Piri-piri Clássico sem Glúten,50 ML,LT,1.69,33.80,€,7451657,Continente,"Mercearia/Molhos, Temperos e Sal/Molhos",,col
7495,17/05/2023 01:26:49,270 GR | 15.74 €/KG,bio-e-escolhas-alimentares,Tablete de Chocolate de Leite Extrafino com Amêndoa sem Glúten,270 GR,KG,4.25,15.74,€,7244149,Nestlé,"Mercearia/Chocolate, Gomas e Rebuçados/Chocolates",,col
7496,17/05/2023 01:26:49,84 GR | 39.17 €/KG,bio-e-escolhas-alimentares,Pastilhas Elásticas de Spearmint,84 GR,KG,3.29,39.17,€,6707175,Orbit,"Mercearia/Chocolate, Gomas e Rebuçados/Gomas, Pastilhas e Rebuçados",,col
7497,17/05/2023 01:26:49,100 GR | 10.80 €/KG,bio-e-escolhas-alimentares,"Saqueta de Fruta Banana, Pera e Laranja +4M",100 GR,KG,1.08,10.80,€,7168029,Hero Solo,"Mercearia/Alimentação Infantil/Boiões, Saquetas e Puré de Fruta",,col
7498,17/05/2023 01:26:49,150 GR | 31.33 €/KG,bio-e-escolhas-alimentares,Bolachas Duplo Chocolate Vicenzi sem Glúten,150 GR,KG,4.7,31.33,€,7228061,Grisbi,Bio e Escolhas Alimentares/Sem Glúten/Bolachas e Biscoitos,,col
7499,17/05/2023 01:26:49,227 GR | 18.68 €/KG,bio-e-escolhas-alimentares,Manteiga de Amendoim Suave,227 GR,KG,4.24,18.68,€,5895735,Whole Earth,"Mercearia/Compotas, Cremes e Mel/Nutella e Cremes de Barrar",,col
7500,17/05/2023 01:26:49,175 GR | 22.80 €/KG,bio-e-escolhas-alimentares,"Bebida Cereais Cevada, Chicória e Centeio",175 GR,KG,3.99,22.80,€,7621699,Pensal,"Mercearia/Café, Chá e Chocolate Solúvel/Bebidas de Cereais",,col
7501,17/05/2023 01:26:50,176 GR | 16.42 €/KG,bio-e-escolhas-alimentares,Bolachas Cookies Extra Choco Rings,176 GR,KG,2.89,16.42,€,7504748,Chips Ahoy,"Mercearia/Bolachas, Biscoitos e Tostas/Bolachas de Chocolate",,col
7502,17/05/2023 01:26:50,160 GR | 16.19 €/KG,bio-e-escolhas-alimentares,Fatiado Vegan,160 GR,KG,2.59,16.19,€,7402214,Nurishh,Charcutaria e Queijos/Alternativas Vegetarianas,,col
7503,17/05/2023 01:26:50,23 GR | 43.04 €/KG,bio-e-escolhas-alimentares,Pastilhas Elásticas Senses Berry,23 GR,KG,0.99,43.04,€,6297318,Trident,"Mercearia/Chocolate, Gomas e Rebuçados/Gomas, Pastilhas e Rebuçados",,col
7504,17/05/2023 01:26:50,135 GR | 25.85 €/KG,bio-e-escolhas-alimentares,Molho Pesto Rosso sem Glúten,135 GR,KG,3.49,25.85,€,7473525,Ponti,"Mercearia/Molhos, Temperos e Sal/Molhos",,col
7505,17/05/2023 01:26:50,330 ML (6 UN) | 20.15 €/LT,bio-e-escolhas-alimentares,Gelado Mini Mix Vegan,330 ML,LT,6.65,20.15,€,7521870,Magnum,Congelados/Gelados/Gelados Multipacks,,col
