Name,Quantity,Price,Time scraped
 Mini Hambúrgueres de Beterraba e sementes de Linhaça Green Cuisine Iglo ," 270 G  | 19,78 €/KG
"," 5,34 € ",2023-05-12 16:02:16
 Hambúrgueres Mini de Batata Doce e Quinoa Green Cuisine Iglo ," 270 G  | 19,78 €/KG
"," 5,34 € ",2023-05-12 16:02:16
 Falafel de Grão de Bico e Especiarias Green Cuisine Iglo ," 450 G  | 14,87 €/KG
"," 6,69 € ",2023-05-12 16:02:16
 Gelado de Morango Chocolate e Baunilha Mini Milk Olá ," 12 UN  | 0,42 €/UNIDADE
"," 4,99 € ",2023-05-12 16:02:16
 Gelado Double Gold Caramel Billionaire Copo Olá Magnum ," 440 ML  | 14,98 €/LT
"," 6,59 € ",2023-05-12 16:02:16
 Barrinhas de Salmão Panado sem Glúten Pescanova ," 10 X 30 G  | 9,37 €/KG
"," 2,81 €  5,65 € ",2023-05-12 16:02:16
 Gelado Amêndoa Remix Mini Olá Magnum ," 6X55 ML  | 20,15 €/LT
"," 6,65 € ",2023-05-12 16:02:16
 Preparado de Marisco sem Glúten Congelado ," 800 G  | 7,65 €/KG
"," 6,12 €  7,53 € ",2023-05-12 16:02:16
 Empadas de Frango Campogrill ," 6 UN  | 0,98 €/UNIDADE
"," 5,89 € ",2023-05-12 16:02:16
 Nuggets de Proteína Vegetal Green Cuisine Iglo ," 11 UN  | 0,36 €/UNIDADE
"," 3,99 €  5,34 € ",2023-05-12 16:02:16
 Gelado Clássico em Copo Olá Magnum ," 440 ML  | 13,95 €/LT
"," 6,14 € ",2023-05-12 16:02:16
 Gelado de Amêndoas em Copo Olá Magnum ," 440 ML  | 13,95 €/LT
"," 6,14 € ",2023-05-12 16:02:16
 Coxinhas de Frango para o Forno Pingo Doce ," 9X40 G  | 9,14 €/KG
"," 3,29 € ",2023-05-12 16:02:16
 Leite de Coco Ayam ," 330 ML  | 0,01 €/LT
"," 3,79 € ",2023-05-12 16:17:05
 Café Frappuccino Starbucks ," 250 ML  | 9,56 €/LT
"," 2,39 € ",2023-05-12 16:17:05
 Café Caramel Macchiato Starbucks ," 220 ML  | 9,50 €/LT
"," 2,09 € ",2023-05-12 16:17:05
 Café Cappuccino Starbucks ," 220 ML  | 9,50 €/LT
"," 2,09 € ",2023-05-12 16:17:05
 Café Espresso com Leite Doubleshot Starbucks ," 200 ML  | 9,95 €/LT
"," 1,99 € ",2023-05-12 16:17:05
 Leite de Cabra Meio Gordo Président ," 1 L  | 2,55 €/LT
"," 2,55 € ",2023-05-12 16:17:05
 Natas Pasteurizadas Longa Vida ," 200 ML  | 11,50 €/LT
"," 2,30 € ",2023-05-12 16:17:05
 Leite Achocolatado Pingo Doce ," 200 ML  | 2,70 €/LT
"," 0,54 € ",2023-05-12 16:17:05
 Natas sem Lactose Pingo Doce ," 200 ML  | 4,45 €/LT
"," 0,89 € ",2023-05-12 16:17:05
 Leite UHT Proteico de Chocolate YoPro ," 250 G  | 5,96 €/KG
"," 1,49 € ",2023-05-12 16:17:05
 Leite UHT Proteico de Baunilha YoPro ," 250 G  | 5,96 €/KG
"," 1,49 € ",2023-05-12 16:17:05
 Leite UHT Achocolatado Pingo Doce ," 200 ML  | 1,55 €/LT
"," 0,31 € ",2023-05-12 16:17:05
 Cappuccino Go Chill Delta ," 230 ML  | 8,22 €/LT
"," 1,89 € ",2023-05-12 16:17:05
 Caffe Latte Go Chill Delta ," 230 ML  | 8,22 €/LT
"," 1,89 € ",2023-05-12 16:17:05
 Cappuccino com Aveia Go Chill Delta ," 230 ML  | 8,65 €/LT
"," 1,99 € ",2023-05-12 16:17:05
 Natas Frescas Pingo Doce ," 200 ML  | 6,95 €/LT
"," 1,39 € ",2023-05-12 16:17:05
 Leite Achocolatado sem Lactose Pingo Doce ," 200 ML  | 2,30 €/LT
"," 0,46 € ",2023-05-12 16:17:05
 Natas UHT para Bater Pingo Doce ," 200 ML  | 3,80 €/LT
"," 0,76 € ",2023-05-12 16:17:05
 Natas Light UHT para Culinária Pingo Doce ," 200 ML  | 3,60 €/LT
"," 0,72 € ",2023-05-12 16:17:05
 Ovos de Codorniz Pingo Doce ," 12 UN  | 0,11 €/UNIDADE
"," 1,30 € ",2023-05-12 16:17:05
 Leite Original Copo Cacaolat ," 200 ML  | 7,45 €/LT
"," 1,49 € ",2023-05-12 16:17:05
 Café com Leite Capuccino Kaiku ," 230 ML  | 6,91 €/LT
"," 1,59 € ",2023-05-12 16:17:05
 Café com Leite Light Kaiku ," 230 ML  | 6,91 €/LT
"," 1,59 € ",2023-05-12 16:17:05
 Natas Frescas Crème Fraîche President ," 20 CL  | 9,95 €/LT
"," 1,99 € ",2023-05-12 16:17:05
 Leite com Chocolate Shake em Copo Milka ," 200 ML  | 11,75 €/LT
"," 2,35 € ",2023-05-12 16:17:05
 Milkshake com Topping Oreo Milka ," 200 ML  | 12,75 €/LT
"," 2,55 € ",2023-05-12 16:17:05
 Molho Béchamel Pingo Doce ," 500 ML  | 3,18 €/LT
"," 1,59 € ",2023-05-12 16:17:05
 Ovo Líquido Dovo ," 500 G  | 4,58 €/KG
"," 2,29 € ",2023-05-12 16:17:05
 Molho Béchamel Parmalat ," 500 ML  | 4,86 €/LT
"," 2,43 € ",2023-05-12 16:17:05
 Natas UHT Culinária com Caril Parmalat ," 200 ML  | 6,95 €/LT
"," 1,39 € ",2023-05-12 16:17:05
 Natas UHT 0% Lactose para Culinária Parmalat ," 200 ML  | 7,25 €/LT
"," 1,45 € ",2023-05-12 16:17:05
 Natas UHT para Bater Parmalat ," 500 ML  | 5,40 €/LT
"," 2,70 € ",2023-05-12 16:17:05
 Molho Béchamel Levíssima Parmalat ," 500 ML  | 4,86 €/LT
"," 2,43 € ",2023-05-12 16:17:05
 Natas UHT para Bater Parmalat ," 200 ML  | 6,15 €/LT
"," 1,23 € ",2023-05-12 16:17:05
 Molho Béchamel Parmalat ," 200 ML  | 5,95 €/LT
"," 1,19 € ",2023-05-12 16:17:05
 Natas para Carbonara Parmalat ," 200 ML  | 6,95 €/LT
"," 1,39 € ",2023-05-12 16:17:05
 Natas UHT com Ervas Aromáticas Parmalat ," 200 ML  | 6,95 €/LT
"," 1,39 € ",2023-05-12 16:17:05
 Natas UHT com Cogumelos Parmalat ," 200 ML  | 6,95 €/LT
"," 1,39 € ",2023-05-12 16:17:05
 Natas com 3 Pimentas Parmalat ," 200 ML  | 6,95 €/LT
"," 1,39 € ",2023-05-12 16:17:05
 Natas UHT Levíssima Parmalat ," 200 ML  | 6,15 €/LT
"," 1,23 € ",2023-05-12 16:17:05
 Natas 3 Queijos Parmalat ," 200 ML  | 6,95 €/LT
"," 1,39 € ",2023-05-12 16:17:05
 Natas UHT para Bater sem Lactose Parmalat ," 200 ML  | 7,25 €/LT
"," 1,45 € ",2023-05-12 16:17:05
 Molho Béchamel sem Glúten Parmalat ," 500 ML  | 5,92 €/LT
"," 2,96 € ",2023-05-12 16:17:05
 Natas UHT para Culinária Parmalat ," 200 ML  | 6,15 €/LT
"," 1,23 € ",2023-05-12 16:17:05
 Chantilly Royal ," 72 G  | 27,64 €/KG
"," 1,99 € ",2023-05-12 16:17:05
 Leite Achocolatado Milka - Pack 3 ," 3X200 G  | 4,48 €/LT
"," 2,69 € ",2023-05-12 16:17:05
 Leite UHT Meio Gordo Pingo Doce ," 1 L  | 0,81 €/LT
"," 0,81 € ",2023-05-12 16:17:05
 Leite UHT Gordo Pingo Doce ," 1 L  | 0,98 €/LT
"," 0,98 € ",2023-05-12 16:17:05
 Leite UHT Magro Pingo Doce ," 1 L  | 0,81 €/LT
"," 0,81 € ",2023-05-12 16:17:05
 Ovos Biológiocos M/L Pingo Doce ," 6 UN  | 0,38 €/UNIDADE
"," 2,25 € ",2023-05-12 16:17:05
 Ovos M/L Ar Livre Pingo Doce ," 6 UN  | 0,25 €/UNIDADE
"," 1,50 € ",2023-05-12 16:17:05
 Ovos de Solo Classe M Pingo Doce ," 6 UN  | 0,22 €/UNIDADE
"," 1,31 € ",2023-05-12 16:17:05
 Leite UHT Meio Gordo Pingo Doce ," 200 ML  | 1,50 €/LT
"," 0,30 € ",2023-05-12 16:17:05
 Leite UHT Magro sem Lactose Pingo Doce ," 200 ML  | 2,05 €/LT
"," 0,41 € ",2023-05-12 16:17:05
 Leite UHT Magro sem Lactose Pingo Doce ," 1 L  | 1,01 €/LT
"," 1,01 € ",2023-05-12 16:17:05
 Leite UHT Meio Gordo sem Lactose Pingo Doce ," 1 L  | 1,01 €/LT
"," 1,01 € ",2023-05-12 16:17:05
 Leite Fresco Meio Gordo sem Lactose Pingo Doce ," 1 L  | 1,03 €/LT
"," 1,03 € ",2023-05-12 16:17:05
 Leite UHT Meio Gordo sem Lactose Pingo Doce ," 200 ML  | 2,05 €/LT
"," 0,41 € ",2023-05-12 16:17:05
 Leite UHT Gordo Gresso ," 1 L  | 1,07 €/LT
"," 1,07 € ",2023-05-12 16:17:05
 Ovos Biológicos Classe M Natura ," 6 UN  | 0,48 €/UNIDADE
"," 2,87 € ",2023-05-12 16:17:05
 Leite Pasteurizado Fresco Meio Gordo Pingo Doce ," 1 L  | 0,91 €/LT
"," 0,91 € ",2023-05-12 16:17:05
 Leite Pasteurizado Fresco Magro Pingo Doce ," 1 L  | 0,91 €/LT
"," 0,91 € ",2023-05-12 16:17:05
 Leite UHT Magro Pingo Doce ," 200 ML  | 1,50 €/LT
"," 0,30 € ",2023-05-12 16:17:05
 Ovos de Solo Classe L Pingo Doce ," 6 UN  | 0,23 €/UNIDADE
"," 1,40 € ",2023-05-12 16:17:05
 Bebida de Amêndoa 0% Shoyce ," 200 ML  | 3,40 €/LT
"," 0,68 € ",2023-05-12 16:17:05
 Leite em Pó Gordo Nido Nestlé ," 680 G  | 15,51 €/KG
"," 10,55 € ",2023-05-12 16:17:05
 Leite UHT Seleccionado Meio Gordo Pingo Doce ," 1 L  | 0,91 €/LT
"," 0,91 € ",2023-05-12 16:17:05
 Leite UHT Seleccionado Magro Pingo Doce ," 1 L  | 0,91 €/LT
"," 0,91 € ",2023-05-12 16:17:05
 Molho Béchamel Pingo Doce ," 200 ML  | 4,95 €/LT
"," 0,99 € ",2023-05-12 16:17:05
 Leite UHT Achocolatado Ucal - Pack 3 ," 3X250 ML  | 4,20 €/LT
"," 3,15 € ",2023-05-12 16:17:05
 Leite UHT Achocolatado Ucal ," 1 L  | 3,06 €/LT
"," 3,06 € ",2023-05-12 16:17:05
 Natas UHT Gresso ," 200 ML  | 4,45 €/LT
"," 0,89 € ",2023-05-12 16:17:05
 Leite UHT Meio Gordo Premium Ucal ," 250 ML  | 3,68 €/LT
"," 0,92 € ",2023-05-12 16:17:05
 Leite UHT de Pastagem Meio Gordo Ucal ," 1 L  | 1,19 €/LT
"," 1,19 € ",2023-05-12 16:17:05
 Natas UHT Cremosas Mimosa ," 200 ML  | 4,95 €/LT
"," 0,99 € ",2023-05-12 16:17:05
 Leite UHT Meio Gordo Mimosa - Pack 3 ," 3X200 ML  | 1,87 €/LT
"," 1,12 € ",2023-05-12 16:17:05
 Leite UHT Achocolatado sem Lactose Agros - Pack 4 ," 4X200 ML  | 2,93 €/LT
"," 2,34 € ",2023-05-12 16:17:05
 Chantilly Mimosa ," 250 G  | 11,96 €/KG
"," 2,99 € ",2023-05-12 16:17:05
 Leite UHT Meio Gordo Agros - Pack 3 ," 3X200 ML  | 1,87 €/LT
"," 1,12 € ",2023-05-12 16:17:05
 Leite UHT Magro Achocolatado Mimosa - Pack 4 ," 4X200 ML  | 2,74 €/LT
"," 2,19 € ",2023-05-12 16:17:05
 Leite UHT Magro Mimosa - Pack 3 ," 3X200 ML  | 1,87 €/LT
"," 1,12 € ",2023-05-12 16:17:05
 Ovos de Solo Classe M Pingo Doce ," 12 UN  | 0,18 €/UNIDADE
"," 2,21 € ",2023-05-12 16:17:05
 Ovos de Solo Classe L Pingo Doce ," 12 UN  | 0,19 €/UNIDADE
"," 2,34 € ",2023-05-12 16:17:05
 Leite UHT Achocolatado Agros ," 1 L  | 1,89 €/LT
"," 1,89 € ",2023-05-12 16:17:05
 Leite UHT Meio Gordo sem Lactose Bem Especial Mimosa ," 4X200 ML  | 2,46 €/LT
"," 1,97 € ",2023-05-12 16:17:05
 Leite UHT Meio Gordo Especial Cálcio Mimosa - Pack 4 ," 4X200 ML  | 2,49 €/LT
"," 1,99 € ",2023-05-12 16:17:05
 Leite UHT Gordo Bem Essencial Mimosa ," 1 L  | 1,12 €/LT
"," 1,12 € ",2023-05-12 16:17:05
 Leite UHT Achocolatado Agros - Pack 4 ," 4X200 ML  | 2,11 €/LT
"," 1,69 € ",2023-05-12 16:17:05
 Leite UHT Achocolatado Mimosa - Pack 4 ," 4X200 ML  | 2,11 €/LT
"," 1,69 € ",2023-05-12 16:17:05
 Natas Pasteurizadas Mimosa ," 200 ML  | 9,45 €/LT
"," 1,89 € ",2023-05-12 16:17:05
 Ovos de Solo Classe XL Pingo Doce ," 6 UN  | 0,33 €/UNIDADE
"," 1,97 € ",2023-05-12 16:17:05
 Leite UHT Meio Gordo sem Lactose Agros ," 1 L  | 1,21 €/LT
"," 1,21 € ",2023-05-12 16:17:05
 Leite UHT Meio Gordo Achocolatado sem Lactose Bem Especial Mimosa ," 200 ML  | 2,95 €/LT
"," 0,59 € ",2023-05-12 16:17:05
 Leite UHT Magro sem Lactose Pura Vida ," 1 L  | 1,49 €/LT
"," 1,49 € ",2023-05-12 16:17:05
 Leite UHT Meio Gordo 0% Lactose Ucal ," 1 L  | 1,76 €/LT
"," 1,76 € ",2023-05-12 16:17:05
 Leite UHT Magro Gresso ," 1 L  | 0,88 €/LT
"," 0,88 € ",2023-05-12 16:17:05
 Leite UHT Magro Matinal ," 1 L  | 1,02 €/LT
"," 1,02 € ",2023-05-12 16:17:05
 Leite UHT Meio Gordo Matinal ," 1 L  | 1,02 €/LT
"," 1,02 € ",2023-05-12 16:17:05
 Leite UHT Meio Gordo sem Lactose Bem Especial Mimosa ," 1 L  | 1,27 €/LT
"," 1,27 € ",2023-05-12 16:17:05
 Leite UHT Magro 0% Lactose Ucal ," 1 L  | 1,76 €/LT
"," 1,76 € ",2023-05-12 16:17:05
 Natas UHT sem Lactose Mimosa ," 200 ML  | 5,45 €/LT
"," 1,09 € ",2023-05-12 16:17:05
 Leite UHT Galão Ucal ," 1 L  | 2,00 €/LT
"," 2,00 € ",2023-05-12 16:17:05
 Molho de Natas para Peixes Mimosa ," 200 ML  | 5,95 €/LT
"," 1,19 € ",2023-05-12 16:17:05
 Molho de Natas para Carne Mimosa ," 200 ML  | 5,95 €/LT
"," 1,19 € ",2023-05-12 16:17:05
 Leite UHT Achocolatado Gresso  - Pack 4 ," 4X200 ML  | 7,95 €/LT
"," 1,59 € ",2023-05-12 16:17:05
 Natas UHT Agros ," 200 ML  | 4,85 €/LT
"," 0,97 € ",2023-05-12 16:17:05
 Leite UHT Magro sem Lactose Bem Especial Mimosa ," 1 L  | 1,27 €/LT
"," 1,27 € ",2023-05-12 16:17:05
 Natas sem Lactose Mimosa ," 200 ML  | 5,45 €/KG
"," 1,09 € ",2023-05-12 16:17:05
 Molho de Nata para Massas Mimosa ," 200 ML  | 5,95 €/LT
"," 1,19 € ",2023-05-12 16:17:05
 Leite UHT Meio Gordo Pastagem Nova Açores ," 1 L  | 1,12 €/LT
"," 1,12 € ",2023-05-12 16:17:05
 Leite UHT Magro Pastagem Nova Açores ," 1 L  | 1,12 €/LT
"," 1,12 € ",2023-05-12 16:17:05
 Leite UHT Meio Gordo sem Lactose Nova Açores ," 1 L  | 1,45 €/LT
"," 1,45 € ",2023-05-12 16:17:05
 Leite de Pastagem UHT Inteiro Terra Nostra ," 1 L  | 1,12 €/LT
"," 1,12 € ",2023-05-12 16:17:05
 Leite UHT Magro de Pastagem Biológico Milhafre dos Açores ," 1 L  | 1,31 €/LT
"," 1,31 € ",2023-05-12 16:17:05
 Leite UHT com Morango Lanchinho Booom Bem Essencial Mimosa ," 4X200 ML  | 2,49 €/LT
"," 1,99 € ",2023-05-12 16:17:05
 Leite UHT Meio Gordo Gresso ," 1 L  | 0,88 €/LT
"," 0,88 € ",2023-05-12 16:17:05
 Molho Béchamel Mimosa ," 500 ML  | 3,98 €/LT
"," 1,99 € ",2023-05-12 16:17:05
 Leite UHT Infantil sem Lactose Cuida Bem Mimosa - Pack 4 ," 4X200 ML  | 2,74 €/LT
"," 2,19 € ",2023-05-12 16:17:05
 Leite de Pastagem UHT Biológico Meio Gordo Terra Nostra ," 1 L  | 1,40 €/LT
"," 1,40 € ",2023-05-12 16:17:05
 Leite UHT Magro Agros ," 1 L  | 0,90 €/LT
"," 0,90 € ",2023-05-12 16:17:05
 Leite UHT Meio Gordo Agros ," 1 L  | 0,90 €/LT
"," 0,90 € ",2023-05-12 16:17:05
 Leite UHT Galão Ucal - Pack 3 ," 3X200 ML  | 4,15 €/LT
"," 2,49 € ",2023-05-12 16:17:05
 Leite UHT Meio Gordo de Pastagem Biológico Milhafre ," 1 L  | 1,31 €/LT
"," 1,31 € ",2023-05-12 16:17:05
 Leite UHT Meio Gordo 0% Lactose Ucal - Pack 3 ," 3X200 ML  | 3,20 €/LT
"," 1,92 € ",2023-05-12 16:17:05
 Leite em Pó Magro Molico ," 380 G  | 15,11 €/KG
"," 5,74 € ",2023-05-12 16:17:05
 Leite UHT com Banana e Pêra Lanchinho Booom Bem Essencial Mimosa ," 4X200 ML  | 2,49 €/LT
"," 1,99 € ",2023-05-12 16:17:05
 Leite UHT Meio Gordo Biológico Prado Verde ," 1 L  | 1,11 €/LT
"," 1,11 €  1,21 € ",2023-05-12 16:17:05
 Leite Pasteurizado sem Lactose Meio Gordo Vigor ," 1 L  | 1,07 €/LT
"," 1,07 €  1,21 € ",2023-05-12 16:17:05
 Leite UHT Magro Leve Matinal ," 1 L  | 0,99 €/LT
"," 0,99 €  1,12 € ",2023-05-12 16:17:05
 Leite UHT Meio Gordo Nova Açores ," 1 L  | 0,92 €/LT
"," 0,92 €  1,07 € ",2023-05-12 16:17:05
 Leite UHT Meio Gordo Bem Essencial Mimosa ," 1 L  | 0,88 €/LT
"," 0,88 €  0,93 € ",2023-05-12 16:17:05
 Leite UHT Magro Bem Essencial Mimosa ," 1 L  | 0,88 €/LT
"," 0,88 €  0,93 € ",2023-05-12 16:17:05
 Leite de Pastagem UHT Magro Terra Nostra ," 1 L  | 0,87 €/LT
"," 0,87 €  1,02 € ",2023-05-12 16:17:05
 Leite de Pastagem UHT Meio Gordo Terra Nostra ," 1 L  | 0,87 €/LT
"," 0,87 €  1,02 € ",2023-05-12 16:17:05
 Leite UHT de Pastagem Meio Gordo Milhafre dos Açores ," 1 L  | 0,89 €/LT
"," 0,89 €  0,99 € ",2023-05-12 16:17:05
 Leite UHT de Pastagem Magro Milhafre ," 1 L  | 0,89 €/LT
"," 0,89 €  0,99 € ",2023-05-12 16:17:05
 Leite Pasteurizado Magro Vigor ," 1 L  | 0,92 €/LT
"," 0,92 €  1,02 € ",2023-05-12 16:17:05
 Leite Pasteurizado Gordo Vigor ," 1 L  | 0,92 €/LT
"," 0,92 €  1,02 € ",2023-05-12 16:17:05
 Leite Pasteurizado Meio Gordo Vigor ," 1 L  | 0,92 €/LT
"," 0,92 €  1,02 € ",2023-05-12 16:17:05
 Leite UHT Magro Bem Especial Cálcio Mimosa ," 1 L  | 0,98 €/LT
"," 0,98 €  1,09 € ",2023-05-12 16:17:05
 Leite UHT Meio Gordo Bem Especial Cálcio Mimosa ," 1 L  | 0,98 €/LT
"," 0,98 €  1,09 € ",2023-05-12 16:17:05
 Leite UHT Magro Leve Matinal ," 200 ML  | 2,25 €/LT
"," 0,45 €  0,50 € ",2023-05-12 16:17:05
 Natas UHT Cremosas Light Mimosa ," 200 ML  | 4,45 €/LT
"," 0,89 €  0,99 € ",2023-05-12 16:17:05
 Natas UHT Ligeiras para Culinária Mimosa ," 200 ML  | 4,45 €/LT
"," 0,89 €  0,99 € ",2023-05-12 16:17:05
 Leite UHT Achocolatado 0% Lactose Ucal - Pack 6 ," 6X250 ML  | 4,46 €/LT
"," 6,69 €  6,93 € ",2023-05-12 16:17:05
 Leite UHT Achocolatado Zero Ucal - Pack 6 ," 6X250 ML  | 3,99 €/LT
"," 5,99 €  6,18 € ",2023-05-12 16:17:05
 Leite UHT Achocolatado Ucal - Pack 6 ," 6X25 ML  | 3,99 €/LT
"," 5,99 €  6,18 € ",2023-05-12 16:17:05
 Leite Pasteurizado com Chocolate Vigor ," 4X200 ML  | 2,48 €/LT
"," 1,98 €  2,20 € ",2023-05-12 16:17:05
 Leite Proteína Mimosa ," 1 L  | 1,99 €/LT
"," 1,99 €  2,49 € ",2023-05-12 16:17:05
 Leite UHT Magro com Coco sem Lactose Mimosa Bem Especial ," 1 L  | 1,35 €/LT
"," 1,35 €  1,59 € ",2023-05-12 16:17:05
 Leite UHT Meio Gordo sem Lactose Gresso ," 1 L  | 1,01 €/LT
"," 1,01 €  1,12 € ",2023-05-12 16:17:05
 Leite UHT Magro sem Lactose Gresso ," 1 L  | 1,01 €/LT
"," 1,01 €  1,12 € ",2023-05-12 16:17:05
 Leite de Café com Proteína sem Lactose Mimosa ," 3X250 ML  | 3,32 €/LT
"," 2,49 €  2,99 € ",2023-05-12 16:17:05
 Ovos Classe M/L Ar Livre Matinados ," 6 UN  | 0,24 €/UNIDADE
"," 1,44 €  1,74 € ",2023-05-12 16:17:05
 Leite UHT Magro com Amêndoa sem Lactose Bem Especial Mimosa ," 1 L  | 1,35 €/LT
"," 1,35 €  1,59 € ",2023-05-12 16:17:05
 Leite Meio Gordo Vigor ," 4X250 ML  | 1,78 €/LT
"," 1,78 €  1,87 € ",2023-05-12 16:17:05
 Leite UHT Magro com Aveia sem Lactose Mimosa Bem Especial ," 1 L  | 1,35 €/LT
"," 1,35 €  1,59 € ",2023-05-12 16:17:05
 Chantifix Vahiné ," 20 G  | 67,00 €/KG
"," 1,34 €  1,79 € ",2023-05-12 16:17:05
 Leite de Cacau com Proteína sem Lactose Mimosa ," 3X250 ML  | 3,32 €/LT
"," 2,49 €  2,99 € ",2023-05-12 16:17:05
 Chantilly Président ," 250 G  | 11,16 €/KG
"," 2,79 €  3,29 € ",2023-05-12 16:17:05
 Leite UHT Achocolatado Agros - Pack 8 ," 8X200 ML  | 1,60 €/LT
"," 2,56 €  3,19 € ",2023-05-12 16:17:05
 Sumo de Ananás Espremido Pingo Doce ," 750 ML  | 1,99 €/LT
"," 1,49 € ",2023-05-12 16:32:53
 Sumo 100% Fruta Espremida Uva Framboesa e Cereja Pingo Doce ," 750 ML  | 2,25 €/LT
"," 1,69 € ",2023-05-12 16:32:53
 Sumo Natural de Laranja e Maçã Pingo Doce ," 750 ML  | 2,52 €/LT
"," 1,89 € ",2023-05-12 16:32:53
 Sumo Natural de Maçã e Cenoura Pingo Doce ," 750 ML  | 2,52 €/LT
"," 1,89 € ",2023-05-12 16:32:53
 Sumo Natural de Maçã Pingo Doce ," 750 ML  | 2,52 €/LT
"," 1,89 € ",2023-05-12 16:32:53
 Pizza Fresca Capricciosa Pingo Doce ," 415 G  | 6,00 €/KG
"," 2,49 € ",2023-05-12 16:32:53
 Gelatina de Morango Pingo Doce ," 4X100 G  | 2,47 €/KG
"," 0,99 € ",2023-05-12 16:32:53
 Banha de Porco Pingo Doce ," 230 G  | 3,87 €/KG
"," 0,89 € ",2023-05-12 16:32:53
 Gelatina de Morango 10kcal Pingo Doce ," 4X100 G  | 3,23 €/KG
"," 1,29 € ",2023-05-12 16:32:53
 Cheeseburgers Pingo Doce ," 2X150 G  | 8,30 €/KG
"," 2,49 € ",2023-05-12 16:32:53
 Chickenburgers Pingo Doce ," 2X135 G  | 9,22 €/KG
"," 2,49 € ",2023-05-12 16:32:53
 Arroz Doce Avó Filó ," 2X150 G  | 7,83 €/KG
"," 2,35 € ",2023-05-12 16:32:53
 Guacamole Pingo Doce ," 150 G  | 13,27 €/KG
"," 1,99 € ",2023-05-12 16:32:53
 Cannelloni de Espinafres com Ricotta Pingo Doce ," 1 KG  | 5,49 €/KG
"," 5,49 € ",2023-05-12 16:32:53
 Sobremesa Leite Creme com Bolacha Reina ," 4X125 G  | 5,16 €/KG
"," 2,58 € ",2023-05-12 16:32:53
 Massa Quebrada Pingo Doce ," 230 G  | 4,30 €/KG
"," 0,99 € ",2023-05-12 16:32:53
 Cannelloni Bolonhesa Pingo Doce ," 1 KG  | 5,49 €/KG
"," 5,49 € ",2023-05-12 16:32:53
 Fettuccini com Cogumelos Tutti Pasta ," 350 G  | 8,14 €/KG
"," 2,85 € ",2023-05-12 16:32:53
 Pizza Fresca de Presunto Serrano Pingo Doce ," 390 G  | 7,15 €/KG
"," 2,79 € ",2023-05-12 16:32:53
 Pizza Fresca de Frango Pingo Doce ," 400 G  | 6,98 €/KG
"," 2,79 € ",2023-05-12 16:32:53
 Pizza Fresca Pepperoni Pingo Doce ," 410 G  | 6,80 €/KG
"," 2,79 € ",2023-05-12 16:32:53
 Rosca de Presunto e Queijo Pingo Doce ," 450 G  | 7,76 €/KG
"," 3,49 € ",2023-05-12 16:32:53
 Massa Folhada Pasta do Dia ," 230 G  | 9,09 €/KG
"," 2,09 € ",2023-05-12 16:32:53
 Massa Quebrada Pasta do Dia ," 230 G  | 9,09 €/KG
"," 2,09 € ",2023-05-12 16:32:53
 Lasanha Bolonhesa Pingo Doce ," 1 KG  | 4,49 €/KG
"," 4,49 € ",2023-05-12 16:32:53
 Massa para Pizza Refrigerada Pingo Doce ," 260 G  | 3,81 €/KG
"," 0,99 € ",2023-05-12 16:32:53
 Pizza Fresca de Queijo e Fiambre Pingo Doce ," 410 G  | 6,07 €/KG
"," 2,49 € ",2023-05-12 16:32:53
 Pudim Flan de Baunilha Pingo Doce ," 6X100 G  | 1,98 €/KG
"," 1,19 € ",2023-05-12 16:32:53
 Mousse de Chocolate Pingo Doce ," 4X60 G  | 4,13 €/KG
"," 0,99 € ",2023-05-12 16:32:53
 Pizza Fresca Carbonara Pingo Doce ," 400 G  | 6,98 €/KG
"," 2,79 € ",2023-05-12 16:32:53
 Massa Folhada Refrigerada Pingo Doce ," 230 G  | 4,30 €/KG
"," 0,99 € ",2023-05-12 16:32:53
 Shot de Espirulina Botanic Pingo Doce ," 125 ML  | 7,92 €/LT
"," 0,99 € ",2023-05-12 16:32:53
 Shot de Romã Vitamina Pingo Doce ," 125 ML  | 7,92 €/LT
"," 0,99 € ",2023-05-12 16:32:53
 Shot de Laranja e Gengibre Vitamina Pingo Doce ," 125 ML  | 7,92 €/LT
"," 0,99 € ",2023-05-12 16:32:53
 Toucinho do Céu Pingo Doce ," 2X100 G  | 4,95 €/KG
"," 0,99 € ",2023-05-12 16:32:53
 Gelatina de Morango 10 Kcal Royal ," 8X90 G  | 5,35 €/KG
"," 3,85 € ",2023-05-12 16:32:53
 Gelatina de Ananás Royal ," 4X90 G  | 5,53 €/KG
"," 1,99 € ",2023-05-12 16:32:53
 Gelatina de Melancia Royal ," 4X90 G  | 5,53 €/KG
"," 1,99 € ",2023-05-12 16:32:53
 Massa para Pizza Pasta do Dia ," 230 G  | 10,39 €/KG
"," 2,39 € ",2023-05-12 16:32:53
 Smoothie Frutos Vermelhos Pingo Doce ," 330 ML  | 3,61 €/LT
"," 1,19 € ",2023-05-12 16:32:53
 Pudim Proteico Caramelo Go Active Pingo Doce ," 200 G  | 4,95 €/KG
"," 0,99 € ",2023-05-12 16:32:53
 Sumo de Laranja 100% Fruta Pingo Doce ," 33 CL  | 2,70 €/LT
"," 0,89 € ",2023-05-12 16:32:53
 Limonada de Frutos Vermelhos Pingo Doce ," 750 ML  | 1,99 €/LT
"," 1,49 € ",2023-05-12 16:32:53
