,Time scraped,Category,Name,Amount,Units,List_Price,Price_per_unit_of_measure,Currency
2329,2023-05-12 18:26:22,mercearia, Café Cápsulas Colombia Nespresso L'Or ,10.0,UN,4.59,0.46,€
2330,2023-05-12 18:26:22,mercearia, Descafeinado Cápsulas Ristretto Intensidade 9 Nespresso L'Or ,10.0,UN,4.39,0.44,€
2331,2023-05-12 18:26:22,mercearia, Base para Crepes Pangudi ,0.2,KG,2.69,13.45,€
2332,2023-05-12 18:26:22,mercearia, Infusão Rooibos e Hisbisco Lipton ,20.0,UN,3.24,0.16,€
2333,2023-05-12 18:26:22,mercearia, Café Cápsulas Kaapi Royale 12 Pingo Doce ,16.0,UN,4.29,0.27,€
2334,2023-05-12 18:26:22,mercearia, Milho Doce Bonduelle - Pack 3 ,0.45,KG,3.99,8.87,€
2335,2023-05-12 18:26:22,mercearia, Barras de Cereais Choco Krispies Kellogg's ,0.12,KG,2.79,23.25,€
2336,2023-05-12 18:26:22,mercearia, Bombons de Chocolate Sortido Merci ,0.25,KG,7.69,30.76,€
2337,2023-05-12 18:26:22,mercearia, Caldo de Galinha Knorr - 16 un ,16.0,UN,3.84,0.24,€
2338,2023-05-12 18:26:22,mercearia, Marmelada Pingo Doce ,0.5,KG,2.99,5.98,€
2339,2023-05-12 18:26:22,mercearia, Snack 3D Bugles Lays ,0.085,KG,1.99,23.41,€
2340,2023-05-12 18:26:22,mercearia, Snack Futebolas Cheetos ,0.13,KG,1.99,15.31,€
2341,2023-05-12 18:26:22,mercearia, Arroz Agulha Cigala ,1.0,KG,1.59,1.59,€
2342,2023-05-12 18:26:22,mercearia, Bolachas Chocowaffer Chocolate Branco Milka ,0.18,KG,2.99,16.61,€
2343,2023-05-12 18:26:22,mercearia, Bolachas Wafer de Leite Choco Wafer Milka ,0.18,KG,2.99,16.61,€
2344,2023-05-12 18:26:22,mercearia, Bolachas Cookies com Chocolate Pingo Doce ,0.15,KG,1.09,7.27,€
2345,2023-05-12 18:26:22,mercearia, Bolo Snack Bombón Donuts - 4 un ,4.0,UN,2.99,0.75,€
2346,2023-05-12 18:26:22,mercearia, Azeite Virgem PET Oliveira da Serra ,0.75,L,6.68,8.91,€
2347,2023-05-12 18:26:22,mercearia, Panquecas Planetus Manhãzitos - 9 un ,0.315,KG,3.99,12.67,€
2348,2023-05-12 18:26:22,mercearia, Pipocas Salgadas de Microondas Popz ,0.09,KG,1.1,12.22,€
2349,2023-05-12 18:26:22,mercearia, Pipocas Sabor a Manteiga para Microondas Popz ,0.09,KG,1.1,12.22,€
2350,2023-05-12 18:26:22,mercearia, Galão Leite e Café Cápsulas Nescafé Dolce Gusto ,16.0,UN,6.49,0.41,€
2351,2023-05-12 18:26:22,mercearia, Atum em Óleo Costatum ,0.11,KG,0.83,7.55,€
2352,2023-05-12 18:26:22,mercearia, Bombons de Chocolate I love Milka Nuss Nougat ,0.11,KG,4.59,41.73,€
2353,2023-05-12 18:26:22,mercearia, Amendoim com Mel e Sal Frutorra ,0.2,KG,1.89,9.45,€
2354,2023-05-12 18:26:22,mercearia, Amendoim Frito com Piri-Piri Frutorra ,0.2,KG,1.49,7.45,€
2355,2023-05-12 18:26:22,mercearia, Mix Frutos Secos e Frutos Desidratados Frutorra ,0.2,KG,2.99,14.95,€
2356,2023-05-12 18:26:22,mercearia, Caju e Amendoim com Mel e Sal Frutorra ,0.2,KG,3.99,19.95,€
2357,2023-05-12 18:26:22,mercearia, Mix Frutos Secos e sementes Frutorra ,0.2,KG,2.99,14.95,€
2358,2023-05-12 18:26:22,mercearia, Bolsa de Fruta Multifrutas Nestlé ,0.09,KG,1.12,12.44,€
2359,2023-05-12 18:26:22,mercearia, Café Cápsulas Ristretto Ardenza 11 Nescafé Dolce Gusto ,16.0,UN,6.49,0.41,€
2360,2023-05-12 18:26:22,mercearia, Doce de Tomate Quinta de Jugais ,0.28,KG,2.99,10.68,€
2361,2023-05-12 18:26:22,mercearia, Mistura Frutos Secos Natural Frutorra ,0.2,KG,4.39,21.95,€
2362,2023-05-12 18:26:22,mercearia, Amendoim Frito com Sal Frutorra ,0.2,KG,1.39,6.95,€
2363,2023-05-12 18:26:22,mercearia, Miolo de Noz do Chile Metades Frutorra ,0.125,KG,2.99,23.92,€
2364,2023-05-12 18:26:22,mercearia, Amêndoas com Pele Frutorra ,0.2,KG,3.49,17.45,€
2365,2023-05-12 18:26:22,mercearia, Cocktail Frutos Secos Frutorra ,0.2,KG,2.29,11.45,€
2366,2023-05-12 18:26:22,mercearia, Infusão Body Balance Lipton ,20.0,UN,3.24,0.16,€
2367,2023-05-12 18:26:22,mercearia, Café Cápsulas Napoli 13 Nescafé Dolce Gusto ,16.0,UN,6.49,0.41,€
2368,2023-05-12 18:26:22,mercearia, Café Cápsulas Lungo Intenso 9 Nescafé Dolce Gusto ,16.0,UN,6.49,45.07,€
2369,2023-05-12 18:26:22,mercearia, Café Cápsulas Ritretto Intensidade 11 Nespresso L'Or ,10.0,UN,4.39,0.44,€
2370,2023-05-12 18:26:22,mercearia, Café Cápsulas Espresso Fortissimo Intensidade 10 Nespresso L'Or ,10.0,UN,4.39,0.44,€
2371,2023-05-12 18:26:22,mercearia, Tablete de Chocolate 70% Cacau Avelãs Lacasa ,0.2,KG,3.29,16.45,€
2372,2023-05-12 18:26:22,mercearia, Cereais All-Bran Fruta e Fibra Kellogg's ,0.5,KG,4.99,9.98,€
2373,2023-05-12 18:26:22,mercearia, Leite Condensado Magro Nestlé ,0.387,KG,2.59,6.69,€
2374,2023-05-12 18:26:22,mercearia, Snack Mix Milk de Chocolate de Leite Balconi - 10 un ,0.35,KG,3.99,11.4,€
2375,2023-05-12 18:26:22,mercearia, Bolachas Ositos de Mel Artiach Chiquilin - 4 un ,0.16,KG,2.19,13.69,€
2376,2023-05-12 18:26:22,mercearia, Leite de Coco Ayam ,0.2,L,1.69,8.45,€
2377,2023-05-12 18:26:22,mercearia, Bolachas de Manteiga com Cereais Dinosaurus - 6 un ,0.18480000000000002,KG,2.29,12.38,€
2378,2023-05-12 18:26:22,mercearia, Bolachas Chiqui Chocs Chiquilín - 4 un ,0.14,KG,2.19,15.64,€
2379,2023-05-12 18:26:22,mercearia, Chocolate Nestlé Lion ,0.126,KG,2.69,21.35,€
2380,2023-05-12 18:26:22,mercearia, Pastilha Elástica Fresh Spearmint Trident ,0.087,KG,2.99,34.37,€
2381,2023-05-12 18:26:22,mercearia, Bolachas Digestive Go de Aveia Triunfo - 6 un ,0.171,KG,1.99,11.64,€
2382,2023-05-12 18:26:22,mercearia, Bebida de Cereais com Café Ricoré ,0.26,KG,8.99,34.58,€
2383,2023-05-12 18:26:22,mercearia, Polpa de Tomate Cebola e Alho Guloso ,0.5,KG,2.4,4.8,€
2384,2023-05-12 18:26:22,mercearia, Doce de Pêra Rocha e Vinho do Porto Quinta de Jugais ,0.28,KG,2.99,10.68,€
2385,2023-05-12 18:26:22,mercearia, Bolachas Cracker Original TUC - 3 un ,0.3,KG,2.99,9.97,€
2386,2023-05-12 18:26:22,mercearia, Infusão Maçã e Canela Lipton ,20.0,UN,3.24,0.16,€
2387,2023-05-12 18:26:22,mercearia, Infusão Noite Tranquila Lipton ,20.0,UN,3.24,0.16,€
2388,2023-05-12 18:26:22,mercearia, Doce de Figo com Noz Quinta de Jugais ,0.28,KG,2.99,10.68,€
2389,2023-05-12 18:26:22,mercearia, Leite Creme El Mandarim ,0.092,KG,1.49,16.2,€
2390,2023-05-12 18:26:22,mercearia, Atum Posta Natural Costatum ,0.11,KG,0.83,7.55,€
2391,2023-05-12 18:26:22,mercearia, Atum Posta Natural Costatum ,0.385,KG,2.33,6.05,€
2392,2023-05-12 18:26:22,mercearia, Cappuccino Solúvel Gold Nescafé ,0.25,KG,7.49,29.96,€
2393,2023-05-12 18:26:22,mercearia, Folhas de Gelatina Branca Condi ,0.008,KG,1.14,142.5,€
2394,2023-05-12 18:26:22,mercearia, Napolitanas de Baunilha Pingo Doce - 6 un ,0.27,KG,1.49,5.52,€
2395,2023-05-12 18:26:22,mercearia, Arroz Carolino Vaporizado Extra Longo Caçarola ,1.0,KG,2.03,2.03,€
2396,2023-05-12 18:26:22,mercearia, Arroz Negro Caçarola ,0.5,KG,4.04,8.08,€
2397,2023-05-12 18:26:22,mercearia, Doce de Mirtilo Quinta de Jugais ,0.28,KG,2.99,10.68,€
2398,2023-05-12 18:26:22,mercearia, Miolo de Avelã Frutorra ,0.2,KG,2.99,14.95,€
2399,2023-05-12 18:26:22,mercearia, Miolo de Noz Pecan Frutorra ,0.15,KG,4.59,30.6,€
2400,2023-05-12 18:26:22,mercearia, Café Cápsulas Epiq 14 Delta Q ,40.0,UN,13.99,0.35,€
2401,2023-05-12 18:26:22,mercearia, Amêndoa sem Pele Frutorra ,0.2,KG,2.99,14.95,€
2402,2023-05-12 18:26:22,mercearia, Tablete de Chocolate Negro 85% Cacau Plus Noir Jubileu ,0.1,KG,2.69,26.9,€
2403,2023-05-12 18:26:22,mercearia, Bolsa de Fruta Banana Laranja Bolacha Maria Nestlé ,0.09,KG,1.12,12.44,€
2404,2023-05-12 18:26:22,mercearia, Granola de Aveia com Arandos e sementes de Abóbora Nestlé Fitness ,0.3,KG,4.49,14.97,€
2405,2023-05-12 18:26:22,mercearia, Bolo Snack Mini Donuts - 5 un ,5.0,UN,2.19,0.44,€
2406,2023-05-12 18:26:22,mercearia, Creme de Coco Koala ,0.165,L,1.64,9.94,€
2407,2023-05-12 18:26:22,mercearia, Leite de Coco Bio Origens ,0.4,L,2.99,7.48,€
2408,2023-05-12 18:26:22,mercearia, Infusão Silhueta Cavalinha Lipton ,20.0,UN,3.24,0.16,€
2409,2023-05-12 18:26:22,mercearia, Bolachas Cream Cracker Vieira Castro ,0.2,KG,1.29,6.45,€
2411,2023-05-12 18:26:22,mercearia, Massa Gnochi de Batata Delverde Buitoni ,0.5,KG,2.97,5.94,€
2412,2023-05-12 18:26:22,mercearia, Cereais com Pepitas de Chocolate Nestlé Cookie Crisp ,0.375,KG,4.49,11.97,€
2413,2023-05-12 18:26:22,mercearia, Barras de Cereais de Trigo Integral com Chocolate Nestlé Fitness ,0.141,KG,3.99,28.3,€
2414,2023-05-12 18:26:22,mercearia, Vinagre Balsâmico Monari Federzoni ,0.5,L,3.89,7.78,€
2415,2023-05-12 18:26:22,mercearia, Cereais de Chocolate Nestlé Crunch ,0.375,KG,4.49,11.97,€
2416,2023-05-12 18:26:22,mercearia, Bolachas com Cereais e Leite Belvita - 6 un ,0.3,KG,2.99,9.97,€
2417,2023-05-12 18:26:22,mercearia, Bolachas com Cereais e Chocolate Belvita - 6 un ,0.3,KG,2.99,9.97,€
2418,2023-05-12 18:26:22,mercearia, Doce de Morango Quinta de Jugais ,0.28,KG,2.99,10.68,€
2419,2023-05-12 18:26:22,mercearia, Doce de Abóbora com Noz Quinta Jugais ,0.28,KG,2.99,10.68,€
2420,2023-05-12 18:26:22,mercearia, Doce de Abóbora com Amêndoa Quinta de Jugais ,0.28,KG,2.99,10.68,€
2421,2023-05-12 18:26:22,mercearia, Bolachas com Recheio Oreo Original ,0.154,KG,1.79,11.62,€
2422,2023-05-12 18:26:22,mercearia, Azeitonas Maçanilha Mistas Inteiras Cantoliva ,0.3,KG,2.49,8.3,€
2423,2023-05-12 18:26:22,mercearia, Bolachas Cream Cracker Jacob's ,0.2,KG,1.49,7.45,€
2424,2023-05-12 18:26:22,mercearia, Caldo de Carne Natura Knorr - 4 un ,4.0,UN,2.49,0.62,€
2425,2023-05-12 18:26:22,mercearia, Caldo de Galinha Natura Knorr - 4 un ,4.0,UN,2.49,0.62,€
2426,2023-05-12 18:26:22,mercearia, Caldo Natura Legumes Knorr - 4 un ,4.0,UN,2.49,0.62,€
2427,2023-05-12 18:26:22,mercearia, Tomate Pedaços com Majericão e Orégãos Passata Guloso ,0.21,KG,1.05,5.0,€
2428,2023-05-12 18:26:22,mercearia, Azeite Virgem Extra Edição Especial  Oliveira da Serra ,0.75,L,7.34,9.79,€
2429,2023-05-12 18:26:22,mercearia, Infusão Digestão Fácil Lipton ,20.0,UN,3.24,0.16,€
2430,2023-05-12 18:26:22,mercearia, Feijão Branco Ferbar ,0.41,KG,1.29,3.15,€
2431,2023-05-12 18:26:22,mercearia, Grão de Bico Ferbar ,0.41,KG,1.29,3.15,€
2432,2023-05-12 18:26:22,mercearia, Bolachas com Recheio de Duplo Creme Oreo ,0.185,KG,1.79,9.68,€
2433,2023-05-12 18:26:22,mercearia, Doce de Maçã Quinta de Jugais ,0.28,KG,2.99,10.68,€
2434,2023-05-12 18:26:22,mercearia, Mel de Montanha Quinta de Jugais ,0.3,KG,3.99,13.3,€
2435,2023-05-12 18:26:22,mercearia, Coco Ralado Condi ,0.1,KG,1.09,10.9,€
2436,2023-05-12 18:26:22,mercearia, Feijão Preto Ferbar ,0.41,KG,1.39,3.39,€
2437,2023-05-12 18:26:22,mercearia, Feijão Frade Ferbar ,0.41,KG,1.29,3.15,€
2438,2023-05-12 18:26:22,mercearia, Feijão Manteiga Ferbar ,0.41,KG,1.29,3.15,€
2439,2023-05-12 18:26:22,mercearia, Feijão Encarnado Ferbar ,0.41,KG,1.29,3.15,€
2440,2023-05-12 18:26:22,mercearia, Cogumelos Inteiros Ferbar ,0.185,KG,1.39,7.51,€
2441,2023-05-12 18:26:22,mercearia, Cogumelos Laminados Ferbar ,0.185,KG,1.09,5.89,€
2444,2023-05-12 18:26:22,mercearia, Infusão Cidreira e Mel Lipton ,20.0,UN,3.24,0.16,€
2445,2023-05-12 18:26:22,mercearia, Café Torrado Moído Moagem Grossa 5 Estrelas Clássico Sical ,0.25,KG,3.99,15.96,€
2446,2023-05-12 18:26:22,mercearia, Café Torrado Moído Moagem Fina 5 Estrelas Clássico Sical ,0.25,KG,3.99,15.96,€
2447,2023-05-12 18:26:22,mercearia, Infusão de Framboesa e Sabugueiro Lipton ,20.0,UN,3.24,0.16,€
2448,2023-05-12 18:26:22,mercearia, Café Cápsulas Caramelo L'Or ,10.0,UN,4.69,0.47,€
2449,2023-05-12 18:26:22,mercearia, Café Torrado Moído Ritual Delta ,0.22,KG,3.19,14.5,€
2450,2023-05-12 18:26:22,mercearia, Café Grão Torrado 5 Estrelas Clássico Sical ,0.25,KG,4.19,16.76,€
2451,2023-05-12 18:26:22,mercearia, Bolsa de Fruta Maçã Manga Nestlé ,0.09,KG,1.12,12.44,€
2452,2023-05-12 18:26:22,mercearia, Tablete de Chocolate  Flor de Sal Plus Noir Jubileu ,0.1,KG,2.69,26.9,€
2453,2023-05-12 18:26:22,mercearia, Bolachas com Recheio de Morango Oreo ,0.154,KG,1.79,11.62,€
2454,2023-05-12 18:26:22,mercearia, Polvo e Pota em Alho Vasco da Gama ,0.12,KG,1.64,13.67,€
2455,2023-05-12 18:26:22,mercearia, Lulas de Caldeirada Vasco da Gama ,0.12,KG,1.64,13.67,€
2456,2023-05-12 18:26:22,mercearia, Polvo e Pota Caldeirada Vasco da Gama ,0.12,KG,1.64,13.67,€
2457,2023-05-12 18:26:22,mercearia, Mini Tostas Rosmarino Pancrek La Mole ,0.25,KG,2.99,11.96,€
2458,2023-05-12 18:26:22,mercearia, Mini Tostas com Sésamo Pancrek La Mole ,0.25,KG,2.99,11.96,€
2459,2023-05-12 18:26:22,mercearia, Mini Tostas Clássicas Pancreck La Mole ,0.25,KG,2.99,11.96,€
2460,2023-05-12 18:26:22,mercearia, Mini Tostas de Pizza Pancrek ,0.25,KG,2.99,11.96,€
2461,2023-05-12 18:26:22,mercearia, Ameixa Seca sem Caroço Frutorra ,0.2,KG,2.29,11.45,€
2462,2023-05-12 18:26:22,mercearia, Barras de Cereais de Trigo Integral com Chocolate de Leite  Nestlé Fitness ,0.135,KG,3.99,28.3,€
2463,2023-05-12 18:26:22,mercearia, Tâmara Seca sem Caroço Frutorra - Embalagem 0.2 Kg ,0.2,KG,1.99,9.95,€
2464,2023-05-12 18:26:22,mercearia, Gressinos Rosmarino Mini Sfornatini La Mole ,0.1,KG,1.75,17.5,€
2465,2023-05-12 18:26:22,mercearia, Gressinos com Sésamo Sfornatini La Mole ,0.2,KG,2.69,13.45,€
2466,2023-05-12 18:26:22,mercearia, Gressinos Lino Papavero Sfornatini La Mole ,0.2,KG,2.69,13.45,€
2467,2023-05-12 18:26:22,mercearia, Gressinos com Azeite e Rosmaninho Sfornatini La Mole ,0.2,KG,2.69,13.45,€
2468,2023-05-12 18:26:22,mercearia, Taco Kit Old El Passo ,0.313,KG,4.99,15.94,€
2469,2023-05-12 18:26:22,mercearia, Barras de Cereais Linha de Frutos Vermelhos Pingo Doce ,0.12,KG,1.49,12.42,€
2470,2023-05-12 18:26:22,mercearia, Barras de Cereais Linha de Chocolate Pingo Doce ,0.12,KG,1.49,12.42,€
2471,2023-05-12 18:26:22,mercearia, Infusão Boost de Arando Vermelho Tetley ,20.0,UN,3.79,0.19,€
2472,2023-05-12 18:26:22,mercearia, Chá Infusão Immune Limão e Gengibre Tetley ,20.0,UN,3.79,0.19,€
2473,2023-05-12 18:26:22,mercearia, Tapioca sem Glúten da Terrinha ,0.5,KG,4.49,8.98,€
2474,2023-05-12 18:26:22,mercearia, Mel de Laranjeira Quinta de Jugais ,0.3,KG,3.99,13.3,€
2475,2023-05-12 18:26:22,mercearia, Piri-piri Sacana Ai Ai Paladin ,0.075,L,3.09,41.2,€
2476,2023-05-12 18:26:22,mercearia, Snack Equilíbrio Multicereais com Sal Marinho Sunbites ,0.095,KG,2.15,22.63,€
2477,2023-05-12 18:26:22,mercearia, Mix Frutos Secos Chocolate Preto Frutorra ,0.2,KG,3.09,15.45,€
2478,2023-05-12 18:26:22,mercearia, Snack Equilíbrio de Cheddar e Cebola Caramelizada Sunbites ,0.095,KG,2.15,22.63,€
2479,2023-05-12 18:26:22,mercearia, Cocktail Salgado Frutorra ,0.15,KG,2.14,14.27,€
2480,2023-05-12 18:26:22,mercearia, Feijões de Soja e Edame Torrados Frutorra ,0.15,KG,2.99,19.93,€
2481,2023-05-12 18:26:22,mercearia, Amêndoa de Chocolate e Tiramisu Frutorra ,0.2,KG,3.99,19.85,€
2482,2023-05-12 18:26:22,mercearia, Mistura de Frutos Secos e Desidratados Pingo Doce ,0.2,KG,2.99,14.95,€
2483,2023-05-12 18:26:22,mercearia, Amêndoa com Pele Torrada Frutorra ,0.2,KG,3.19,15.87,€
2484,2023-05-12 18:26:22,mercearia, Cereais Chocolate Preto e Banana Fitness ,0.33,KG,4.49,13.61,€
2485,2023-05-12 18:26:22,mercearia, Café Cápsulas Laos Bolaven Nespresso L'or ,10.0,UN,4.59,88.27,€
2486,2023-05-12 18:26:22,mercearia, Café Grão Torrado 5 Estrelas Clássico Sical ,1.0,KG,15.99,15.99,€
2487,2023-05-12 18:26:22,mercearia, Cereais de Aveia Integral Nestlé Fitness ,0.375,KG,3.99,10.64,€
2488,2023-05-12 18:26:22,mercearia, Café Cápsulas Expresso Macchiato Cortado Nescafé Dolce Gusto ,16.0,UN,6.49,0.41,€
2489,2023-05-12 18:26:22,mercearia, Massa Ninhos com Ovo Caçarola ,0.5,KG,2.36,4.72,€
2490,2023-05-12 18:26:22,mercearia, Bolo Snack Mini Manhãzitos ,0.08,KG,1.49,18.63,€
2491,2023-05-12 18:26:22,mercearia, Infusão de Cidreira e Mel Tetley ,10.0,UN,1.49,0.15,€
2492,2023-05-12 18:26:22,mercearia, Maionese Verdadeira Top Down Hellmann's ,0.412,KG,4.84,11.75,€
2493,2023-05-12 18:26:22,mercearia, Farinha de Grão de Bico sem Glúten Cem Porcento ,0.4,KG,2.39,5.98,€
2494,2023-05-12 18:26:22,mercearia, Café Cápsulas Barista 13 Nespresso L'Or ,10.0,UN,4.39,0.44,€
2495,2023-05-12 18:26:22,mercearia, Bolachas Quadritini Napolitana Loacker ,0.25,KG,3.39,13.56,€
2496,2023-05-12 18:26:22,mercearia, Bolachas Digestive com Pepitas de Chocolate Triunfo ,0.338,KG,2.99,8.85,€
2497,2023-05-12 18:26:22,mercearia, Infusão de Pêssego e Laranja Defence Vitamina C Tetley ,20.0,UN,3.79,0.19,€
2498,2023-05-12 18:26:22,mercearia, Café Solúvel Gold Espresso 100% Arábica Intenso Nescafé ,0.1,KG,7.99,79.9,€
2499,2023-05-12 18:26:22,mercearia, Tablete de Chocolate Negro sem Açúcar Canderel ,0.1,KG,2.49,24.9,€
2500,2023-05-12 18:26:22,mercearia, Maionese Vegana Hellmann's ,0.27,KG,4.79,17.74,€
2501,2023-05-12 18:26:22,mercearia, Pão de Leite Dulca ,10.0,UN,2.74,0.27,€
2502,2023-05-12 18:26:22,mercearia, Barra de Amendoas Caramelo e Sal Bekind ,0.04,KG,1.99,49.75,€
2503,2023-05-12 18:26:22,mercearia, Café Solúvel Gold Nescafé ,0.2,KG,11.99,59.95,€
2504,2023-05-12 18:26:22,mercearia, Barra de Cereais Manteiga de Amendoim e Chocolate Negro Protein Be Kind ,0.04,KG,1.99,49.75,€
2505,2023-05-12 18:26:22,mercearia, Café Cápsulas Guatemala Nespresso L'Or ,10.0,UN,4.59,0.46,€
2506,2023-05-12 18:26:22,mercearia, Barra de Chocolate e Sal Bekind ,0.04,KG,1.99,49.75,€
2507,2023-05-12 18:26:22,mercearia, Café Cápsulas Epiq 14 Delta Q ,60.0,UN,18.99,0.32,€
2508,2023-05-12 18:26:22,mercearia, Piri Piri Audaz Oliveira da Serra ,0.05,L,2.49,49.8,€
2509,2023-05-12 18:26:22,mercearia, Bolacha Waffer de Caramelo Snappy ,0.25,KG,1.44,5.76,€
2510,2023-05-12 18:26:22,mercearia, Cereais All Bran Fibra Plus Kellogg's ,0.5,KG,4.39,8.78,€
2511,2023-05-12 18:26:22,mercearia, Cereais All Bran Flakes Kellogg's ,0.375,KG,4.39,11.71,€
2512,2023-05-12 18:26:22,mercearia, Cereais Variados Mini Kellogg's - Pack 8 ,0.215,KG,4.09,19.02,€
2513,2023-05-12 18:26:22,mercearia, Polpa de Tomate Tomilho e Alecrim Guloso ,0.5,KG,2.4,4.8,€
2514,2023-05-12 18:26:22,mercearia, Tablete de Chocolate Negro 70% Cacau com Menta Lacasa ,0.1,KG,2.19,21.9,€
2515,2023-05-12 18:26:22,mercearia, Cereais de Chocolate Negro Kellogg's Krave ,0.41,KG,4.49,10.95,€
2516,2023-05-12 18:26:22,mercearia, Café Cápsulas Qalidus 10 XXL Delta ,60.0,UN,18.99,0.32,€
2517,2023-05-12 18:26:22,mercearia, Bolsa de Fruta Maçã e Pêra Gogo Squeez ,0.36,KG,3.99,11.08,€
2518,2023-05-12 18:26:22,mercearia, Bolsa de Fruta Maçã e Manga Gogo Squeez ,0.36,KG,3.99,11.08,€
2519,2023-05-12 18:26:22,mercearia, Infusão de Cidreira Tetley ,20.0,UN,1.89,0.09,€
2520,2023-05-12 18:26:22,mercearia, Barras de Cereais de Trigo Mel e Amêndoa Fitness ,0.141,KG,3.99,28.3,€
2521,2023-05-12 18:26:22,mercearia, Granola All-Bran Prebiotic Classic Kellogg's ,0.38,KG,5.19,13.66,€
2522,2023-05-12 18:26:22,mercearia, Granola All-Bran Prebiotic com Amêndoa e sementes de Abóbora Kellogg's ,0.38,KG,5.19,13.66,€
2523,2023-05-12 18:26:22,mercearia, Pipas G com Sal Grefusa ,0.1,KG,1.29,12.9,€
2524,2023-05-12 18:26:22,mercearia, Pistachio Torrado com Sal Frutorra ,0.175,KG,3.29,18.8,€
2525,2023-05-12 18:26:22,mercearia, Doce de Frutos Vermelhos sem Açúcar Pingo Doce ,0.245,KG,2.59,10.57,€
2526,2023-05-12 18:26:22,mercearia, Doce de Morango sem Açúcar Pingo Doce ,0.245,KG,2.59,10.57,€
2527,2023-05-12 18:26:22,mercearia, Doce de Pêssego sem Açúcar Pingo Doce ,0.245,KG,2.59,10.57,€
2528,2023-05-12 18:26:22,mercearia, Café Cápsulas Ristretto Nespresso Segafredo ,10.0,UN,4.29,0.43,€
2529,2023-05-12 18:26:22,mercearia, Café Cápsulas 100% Arábica Nespresso Segafredo ,10.0,UN,4.29,0.43,€
2530,2023-05-12 18:26:22,mercearia, Descafeinado Cápsulas Nespresso Segafredo ,10.0,UN,4.29,0.43,€
2531,2023-05-12 18:26:22,mercearia, Café Cápsulas Origens Peru Nespresso Segafredo ,10.0,UN,4.49,0.45,€
2532,2023-05-12 18:26:22,mercearia, Tablete de Chocolate Negro 60% com Café da Colômbia Alma do Cacau ,0.1,KG,3.89,38.9,€
2533,2023-05-12 18:26:22,mercearia, Tablete de Chocolate Negro 60% com Flocos de Framboesa Alma do Cacau ,0.1,KG,3.89,38.9,€
2534,2023-05-12 18:26:22,mercearia, Tablete de Chocolate Negro 60% com Nibs de Cacau Cru Alma do Cacau ,0.1,KG,3.89,38.9,€
2535,2023-05-12 18:26:22,mercearia, Bolachas Rosquilhas de Canela Cuétara ,0.3,KG,2.19,7.3,€
2536,2023-05-12 18:26:22,mercearia, Tablete de Chocolate Negro 60% com Flor de Sal Alma do Cacau ,0.1,KG,3.89,38.9,€
2537,2023-05-12 18:26:22,mercearia, Café Cápsulas Clássico Nespresso Segafredo ,10.0,UN,4.29,0.43,€
2538,2023-05-12 18:26:22,mercearia, Café Cápsulas Intenso Nespresso Segafredo ,10.0,UN,4.29,0.43,€
2539,2023-05-12 18:26:22,mercearia, Infusão de Manga e Groselha Preta Lipton ,20.0,UN,2.99,0.15,€
2540,2023-05-12 18:26:22,mercearia, Tablete de Chocolate Negro 85% Alma do Cacau ,0.1,KG,3.89,38.9,€
2541,2023-05-12 18:26:22,mercearia, Tablete de Chocolate Negro 72% Alma do Cacau ,0.1,KG,3.89,38.9,€
2542,2023-05-12 18:26:22,mercearia, Tablete de Chocolate Negro 100% Alma do Cacau ,0.1,KG,3.89,38.9,€
2543,2023-05-12 18:26:22,mercearia, Tablete de Chocolate Negro 55% Alma do Cacau ,0.1,KG,3.89,38.9,€
2544,2023-05-12 18:26:22,mercearia, Doce de Abóbora Quinta de Jugais ,0.28,KG,2.99,10.68,€
2545,2023-05-12 18:26:22,mercearia, Leite Condensado Tradicional Nestlé ,0.37,KG,2.59,7.0,€
2546,2023-05-12 18:26:22,mercearia, Cereais Corn Flakes Kellogg's ,0.5,KG,3.99,7.98,€
2547,2023-05-12 18:26:22,mercearia, Maionese Magra Top Down Calvé ,0.447,KG,3.69,8.26,€
2548,2023-05-12 18:26:22,mercearia, Massa Esparguete Caçarola ,0.5,KG,1.21,2.42,€
2549,2023-05-12 18:26:22,mercearia, Massa Fettuccine Delverde Buitoni ,0.5,KG,2.63,5.26,€
2550,2023-05-12 18:26:22,mercearia, Café Grão Lote Chávena Delta ,0.25,KG,3.59,14.36,€
2551,2023-05-12 18:26:22,mercearia, Chocolate Mini Nestlé Lion ,0.198,KG,3.59,18.13,€
2552,2023-05-12 18:26:22,mercearia, Fermento de Padeiro Royal ,0.0275,KG,2.19,81.11,€
2553,2023-05-12 18:26:22,mercearia, Marmelada Bio Quinta de Jugais ,0.5,KG,5.99,11.98,€
2554,2023-05-12 18:26:22,mercearia, Massa Espiral de Quinoa e Lentilhas Caçarola ,0.4,KG,1.67,4.18,€
2555,2023-05-12 18:26:22,mercearia, Creme de Chocolate e Avelã Gold Nutrition ,0.18,KG,5.99,33.28,€
2556,2023-05-12 18:26:22,mercearia, Tablete de Chocolate Negro 70% Cacau Jubileu ,0.1,KG,2.64,26.4,€
2557,2023-05-12 18:26:22,mercearia, Bolachas Ovos Dinossaurus - 4 un ,0.14,KG,2.19,15.64,€
2558,2023-05-12 18:26:22,mercearia, Tablete Chocolate Culinária 44% Cacau Sobremesas Nestlé ,0.2,KG,2.09,10.45,€
